    2.6000   -363.46227499   -363.36184922   -363.34860106   -363.24899982   -363.15041230   -363.12381931   -363.09553092   -363.07439539   -363.06343898   -363.05060028    
    2.7000   -363.48527893   -363.40686846   -363.39586404   -363.29265515   -363.19591088   -363.17077192   -363.14381240   -363.11887209   -363.11211644   -363.10264272    
    2.8000   -363.49893389   -363.45124465   -363.42198374   -363.32555557   -363.23219084   -363.20731854   -363.18174145   -363.15510799   -363.15090132   -363.10569926    
    2.9000   -363.50580452   -363.48671492   -363.44062437   -363.35057521   -363.26169258   -363.23615286   -363.21166333   -363.19091973   -363.18276995   -363.14246490    
    3.0000   -363.51499468   -363.50752537   -363.45430124   -363.36935733   -363.28600762   -363.25900917   -363.23525483   -363.22032022   -363.20745518   -363.17333032    
    3.1000   -363.53742469   -363.50575882   -363.46463060   -363.38319915   -363.30636824   -363.27714815   -363.25389095   -363.24447890   -363.22705698   -363.19925381    
    3.2000   -363.55529930   -363.50179967   -363.47261186   -363.39314374   -363.32359658   -363.29156553   -363.26864435   -363.26442349   -363.24271935   -363.22124126    
    3.3000   -363.56952564   -363.49761512   -363.47809811   -363.39997569   -363.33824645   -363.30303035   -363.28094232   -363.28035761   -363.25501981   -363.24007532    
    3.4000   -363.58083457   -363.49717743   -363.47842111   -363.40428272   -363.35072906   -363.31213788   -363.29459597   -363.28969792   -363.26470924   -363.25632449    
    3.5000   -363.58979362   -363.50181632   -363.47316240   -363.40649632   -363.36137119   -363.31935941   -363.30579170   -363.29716028   -363.27305104   -363.27038146    
    3.6000   -363.59684459   -363.50844407   -363.46600966   -363.40691640   -363.37046056   -363.32506748   -363.31482595   -363.30315330   -363.28253914   -363.28067218    
    3.7000   -363.60235001   -363.51567457   -363.45872306   -363.40574106   -363.37826301   -363.32955056   -363.32197062   -363.30801458   -363.29296491   -363.28766849    
    3.8000   -363.60664639   -363.52303285   -363.45196609   -363.40308053   -363.38502459   -363.33302560   -363.32748687   -363.31206602   -363.30180417   -363.29399266    
    3.9000   -363.60998036   -363.53026725   -363.44606893   -363.39917407   -363.39091660   -363.33567316   -363.33183544   -363.31592400   -363.30940623   -363.30118269    
    4.0000   -363.61249860   -363.53719036   -363.44114834   -363.39642894   -363.39407343   -363.33780727   -363.33684811   -363.32537514   -363.31784860   -363.30365609    
    4.1000   -363.61410554   -363.54371123   -363.43724022   -363.40047367   -363.38921834   -363.34026532   -363.33919909   -363.33036447   -363.32308107   -363.30805486    
    4.2000   -363.61522437   -363.54975980   -363.43388913   -363.40418925   -363.38370212   -363.34332132   -363.34047772   -363.33413566   -363.32757960   -363.31153970    
    4.3000   -363.61588968   -363.55530105   -363.43108375   -363.40734212   -363.37827787   -363.34649116   -363.34150236   -363.33641491   -363.33128387   -363.31446118    
    4.4000   -363.61619360   -363.56032999   -363.42870384   -363.40997401   -363.37317295   -363.34960448   -363.34234062   -363.33758383   -363.33429096   -363.31688558    
    4.5000   -363.61621363   -363.56485910   -363.42666741   -363.41213096   -363.36852635   -363.35246942   -363.34298634   -363.33807730   -363.33669539   -363.31887986    
    4.6000   -363.61601519   -363.56891192   -363.42492338   -363.41385705   -363.36441674   -363.35500541   -363.34343907   -363.33858662   -363.33817980   -363.32050777    
    4.7000   -363.61565595   -363.57251680   -363.42344531   -363.41519429   -363.36094298   -363.35718767   -363.34371695   -363.34004573   -363.33805131   -363.32183021    
    4.8000   -363.61521745   -363.57567198   -363.42222440   -363.41623584   -363.36042708   -363.35728686   -363.34385746   -363.34115491   -363.33771506   -363.32294110    
    4.9000   -363.61470223   -363.57844210   -363.42137599   -363.41687532   -363.36279800   -363.35474717   -363.34388619   -363.34193335   -363.33723473   -363.32580187    
    5.0000   -363.61423997   -363.58093737   -363.42133663   -363.41727668   -363.36512536   -363.35277281   -363.35011681   -363.34300166   -363.34242923   -363.33589524    
    5.1000   -363.61354796   -363.58310691   -363.42134954   -363.41687905   -363.36737441   -363.35497773   -363.35029997   -363.34308433   -363.34274198   -363.33583226    
    5.2000   -363.61282769   -363.58500308   -363.42142535   -363.41632967   -363.36992735   -363.35776629   -363.34898881   -363.34307319   -363.34273376   -363.33582312    
    5.3000   -363.61209631   -363.58665517   -363.42147052   -363.41576194   -363.37277469   -363.35968204   -363.34781749   -363.34312158   -363.34244497   -363.33582699    
    5.4000   -363.61136453   -363.58809022   -363.42144891   -363.41522412   -363.37573003   -363.36087866   -363.34682339   -363.34310887   -363.34206845   -363.33583982    
    5.5000   -363.61064228   -363.58933386   -363.42135590   -363.41473511   -363.37861655   -363.36158645   -363.34598720   -363.34303652   -363.34165492   -363.33586038    
    5.6000   -363.60993447   -363.59040836   -363.42119388   -363.41429624   -363.38132067   -363.36193096   -363.34527910   -363.34291698   -363.34122650   -363.33588578    
    5.7000   -363.60924702   -363.59133511   -363.42097431   -363.41390857   -363.38380224   -363.36204491   -363.34467769   -363.34276569   -363.34080291   -363.33591458    
    5.8000   -363.60858254   -363.59213207   -363.42070693   -363.41356799   -363.38604260   -363.36195256   -363.34415991   -363.34259163   -363.34039492   -363.33594545    
    5.9000   -363.60794413   -363.59281627   -363.42040260   -363.41326999   -363.38805055   -363.36173041   -363.34371131   -363.34240435   -363.34001093   -363.33597746    
    6.0000   -363.60733288   -363.59340231   -363.42006916   -363.41300985   -363.38983180   -363.36137723   -363.34331768   -363.34220788   -363.33965530   -363.33600979    
    6.1000   -363.60674901   -363.59390302   -363.41971409   -363.41278221   -363.39140055   -363.36085000   -363.34296887   -363.34200636   -363.33932931   -363.33604167    
    6.2000   -363.60619392   -363.59433007   -363.41934624   -363.41258520   -363.39277291   -363.36028165   -363.34265781   -363.34180403   -363.33903364   -363.33607279    
    6.3000   -363.60566680   -363.59469339   -363.41897056   -363.41241431   -363.39396847   -363.35959915   -363.34237855   -363.34160230   -363.33876758   -363.33610308    
    6.4000   -363.60516765   -363.59500178   -363.41859700   -363.41226626   -363.39500640   -363.35886915   -363.34212584   -363.34140488   -363.33852929   -363.33613231    
    6.5000   -363.60469549   -363.59526281   -363.41822737   -363.41213811   -363.39589809   -363.35806818   -363.34189483   -363.34121182   -363.33831653   -363.33616030    
    6.6000   -363.60424940   -363.59548301   -363.41786504   -363.41202725   -363.39665453   -363.35720007   -363.34168170   -363.34102390   -363.33812711   -363.33618700    
    6.7000   -363.60382839   -363.59566831   -363.41751385   -363.41193166   -363.39729538   -363.35626985   -363.34148383   -363.34084170   -363.33795890   -363.33621245    
    6.8000   -363.60343046   -363.59582331   -363.41717728   -363.41184687   -363.39783041   -363.35520850   -363.34129841   -363.34066623   -363.33780806   -363.33623639    
    6.9000   -363.60305624   -363.59595284   -363.41685070   -363.41177807   -363.39826564   -363.35418237   -363.34112362   -363.34049274   -363.33767746   -363.33625952    
