    2.2000   -363.17266320   -363.15876015   -362.92545887   -362.91859788   -362.88301053   -362.79664297   -362.75762834   -362.73592324   -362.71372800   -362.68958232    
    2.3000   -363.29595956   -363.28214010   -363.04714201   -363.04528332   -362.99570888   -362.94081751   -362.88358722   -362.86538275   -362.86361570   -362.82676358    
    2.4000   -363.38816832   -363.37449491   -363.14699834   -363.14122169   -363.07630540   -363.05373352   -362.98700195   -362.97830328   -362.96149730   -362.93901073    
    2.5000   -363.45642459   -363.44296379   -363.22469674   -363.21707993   -363.14239684   -363.13408491   -363.07976495   -363.05607447   -363.03849117   -363.02758727    
    2.6000   -363.50629370   -363.49312057   -363.28518534   -363.27668670   -363.21244777   -363.17559299   -363.15337225   -363.11959831   -363.10395294   -363.09292017    
    2.7000   -363.54209376   -363.52928929   -363.33229866   -363.32344819   -363.26825046   -363.21120438   -363.20595104   -363.17300688   -363.15805151   -363.14265994    
    2.8000   -363.56718873   -363.55483696   -363.36898451   -363.36014939   -363.31315744   -363.25650894   -363.23032200   -363.21708922   -363.19891035   -363.18258194    
    2.9000   -363.58421007   -363.57239566   -363.39749373   -363.38900943   -363.34972390   -363.29188064   -363.25387945   -363.25287678   -363.22840055   -363.21183397    
    3.0000   -363.59522168   -363.58402708   -363.41953173   -363.41182090   -363.37981407   -363.31936659   -363.28172971   -363.27667454   -363.25316834   -363.22861687    
    3.1000   -363.60184338   -363.59134518   -363.43637945   -363.43016048   -363.40460795   -363.34057831   -363.30492696   -363.29613410   -363.27491454   -363.23787837    
    3.2000   -363.60534316   -363.59560769   -363.44899267   -363.44572115   -363.42445593   -363.35678502   -363.32353480   -363.31172241   -363.29308964   -363.24396237    
    3.3000   -363.60670765   -363.59778501   -363.46041004   -363.45808695   -363.43894861   -363.36898999   -363.33840764   -363.32384055   -363.30795476   -363.24872122    
    3.4000   -363.60669735   -363.59861543   -363.47515358   -363.46421182   -363.44825695   -363.37799182   -363.35022806   -363.33305017   -363.31996812   -363.25308842    
    3.5000   -363.60588913   -363.59864978   -363.48948447   -363.46781292   -363.45366130   -363.38443287   -363.35954678   -363.33988365   -363.32957514   -363.25772795    
    3.6000   -363.60470476   -363.59828344   -363.50288250   -363.46927652   -363.45630541   -363.38883304   -363.36680879   -363.34480637   -363.33716537   -363.26332232    
    3.7000   -363.60343105   -363.59778072   -363.51513695   -363.46895648   -363.45691181   -363.39161331   -363.37237138   -363.34822002   -363.34305975   -363.27037474    
    3.8000   -363.60224094   -363.59729937   -363.52619892   -363.46718856   -363.45598181   -363.39311510   -363.37652077   -363.35050393   -363.34748277   -363.27854136    
    3.9000   -363.60121957   -363.59691766   -363.53608975   -363.46429417   -363.45391228   -363.39361674   -363.37948686   -363.35222405   -363.35037463   -363.28681555    
    4.0000   -363.60039229   -363.59666116   -363.54486531   -363.46057708   -363.45103869   -363.39334614   -363.38145471   -363.35406918   -363.35147182   -363.29444911    
    4.1000   -363.59974925   -363.59652461   -363.55260123   -363.45631618   -363.44764803   -363.39249124   -363.38257189   -363.35561070   -363.35155972   -363.30126907    
    4.2000   -363.59926316   -363.59648750   -363.55938362   -363.45175806   -363.44398153   -363.39120812   -363.38295345   -363.35663764   -363.35114959   -363.30732927    
    4.3000   -363.59893323   -363.59652500   -363.56526883   -363.44714985   -363.44022127   -363.38969799   -363.38279393   -363.35402354   -363.35001892   -363.31251045    
    4.4000   -363.59866599   -363.59661340   -363.57039052   -363.44259803   -363.43655513   -363.38792948   -363.38195768   -363.35119681   -363.34697045   -363.31721714    
    4.5000   -363.59846745   -363.59673252   -363.57481422   -363.43827619   -363.43306591   -363.38604416   -363.38064300   -363.34952624   -363.34045890   -363.32128820    
    4.6000   -363.59831427   -363.59686852   -363.57863216   -363.43428257   -363.42985571   -363.38407859   -363.37894107   -363.34828381   -363.33570021   -363.32473106    
    4.7000   -363.59818935   -363.59701083   -363.58191607   -363.43068535   -363.42697606   -363.38202123   -363.37695496   -363.34706121   -363.33369034   -363.32759213    
    4.8000   -363.59807993   -363.59715372   -363.58472669   -363.42752069   -363.42444532   -363.37983939   -363.37479478   -363.34584918   -363.33340110   -363.32992841    
    4.9000   -363.59798518   -363.59729875   -363.58711714   -363.42479754   -363.42226104   -363.37755584   -363.37254926   -363.34467572   -363.33387153   -363.33181385    
    5.0000   -363.59789671   -363.59744552   -363.58913364   -363.42249583   -363.42040450   -363.37517397   -363.37028355   -363.34356830   -363.33456563   -363.33330775    
    5.1000   -363.59781068   -363.59759832   -363.59081605   -363.42057822   -363.41884688   -363.37270480   -363.36804385   -363.34254675   -363.33524893   -363.33446412    
    5.2000   -363.59776537   -363.59772757   -363.59219900   -363.41900071   -363.41755465   -363.37020476   -363.36586592   -363.34162263   -363.33583649   -363.33535605    
    5.3000   -363.59795510   -363.59764580   -363.59331143   -363.41771326   -363.41649195   -363.36769841   -363.36377204   -363.34079956   -363.33630782   -363.33602982    
    5.4000   -363.59817603   -363.59756664   -363.59418123   -363.41667038   -363.41562567   -363.36523667   -363.36177195   -363.34006958   -363.33666758   -363.33653292    
    5.5000   -363.59843664   -363.59749077   -363.59484286   -363.41582763   -363.41492105   -363.36294095   -363.35984670   -363.33939279   -363.33692490   -363.33688973    
    5.6000   -363.59869894   -363.59740785   -363.59530280   -363.41514157   -363.41434668   -363.36054636   -363.35807477   -363.33886239   -363.33716195   -363.33709081    
    5.7000   -363.59896195   -363.59731457   -363.59561893   -363.41458672   -363.41388274   -363.35820394   -363.35641975   -363.33843052   -363.33734239   -363.33720823    
    5.8000   -363.59920992   -363.59723594   -363.59583754   -363.41413536   -363.41350615   -363.35595233   -363.35484167   -363.33809130   -363.33746607   -363.33726024    
