    3.0000   -472.00549012   -471.80825485   -471.72395490   -471.53458151    
    3.1000   -472.03650336   -471.84134729   -471.75493812   -471.58556948    
    3.2000   -472.06397826   -471.87301183   -471.77852904   -471.62916766    
    3.3000   -472.08815918   -471.90263052   -471.79662511   -471.66617672    
    3.4000   -472.10929432   -471.92967434   -471.81077602   -471.69741650    
    3.5000   -472.12765083   -471.95391149   -471.82205907   -471.72367536    
    3.6000   -472.14350444   -471.97534195   -471.83118929   -471.74567636    
    3.7000   -472.15713772   -471.99411161   -471.83865305   -471.76408291    
    3.8000   -472.16880725   -472.01042157   -471.84476656   -471.77942840    
    3.9000   -472.17876899   -472.02452294   -471.84978139   -471.79225802    
    4.0000   -472.18724819   -472.03665665   -471.85387125   -471.80297789    
    4.1000   -472.19444172   -472.04704951   -471.85716033   -471.81191157    
    4.2000   -472.20050688   -472.05583890   -471.85979341   -471.81941504    
    4.3000   -472.20563890   -472.06337464   -471.86180345   -471.82564089    
    4.4000   -472.20997702   -472.06980412   -471.86330193   -471.83081874    
    4.5000   -472.21363153   -472.07525307   -471.86437888   -471.83513402    
    4.6000   -472.21670380   -472.07985491   -471.86510081   -471.83872581    
    4.7000   -472.21928147   -472.08373026   -471.86552971   -471.84171142    
    4.8000   -472.22143973   -472.08698470   -471.86572020   -471.84418895    
    4.9000   -472.22324292   -472.08970993   -471.86571970   -471.84624080    
    5.0000   -472.22474602   -472.09198525   -471.86556893   -471.84793639    
    5.1000   -472.22599596   -472.09387898   -471.86530248   -471.84933421    
    5.2000   -472.22703272   -472.09544846   -471.86490808   -471.85048282    
    5.3000   -472.22789042   -472.09674697   -471.86449489   -471.85142567    
    5.4000   -472.22859805   -472.09781623   -471.86403898   -471.85219675    
    5.5000   -472.22918000   -472.09869280   -471.86355620   -471.85282527    
    5.6000   -472.22965765   -472.09940886   -471.86305942   -471.85333652    
    5.7000   -472.23004839   -472.09999090   -471.86255853   -471.85375087    
    5.8000   -472.23036707   -472.10046168   -471.86206123   -471.85408553    
    5.9000   -472.23062621   -472.10084048   -471.86157329   -471.85435481    
    6.0000   -472.23083624   -472.10114356   -471.86109892   -471.85457058    
    6.2000   -472.23114247   -472.10157503   -471.86020173   -471.85487904    
    6.4000   -472.23133671   -472.10184049   -471.85937309   -471.85506808    
    6.6000   -472.23146130   -472.10199854   -471.85863567   -471.85518290    
    6.8000   -472.23153856   -472.10208849   -471.85797769   -471.85524785    
    7.0000   -472.23158444   -472.10213473   -471.85739463   -471.85527390    
    7.2000   -472.23161357   -472.10215819   -471.85688206   -471.85528817    
    7.4000   -472.23162499   -472.10215980   -471.85639262   -471.85523983    
    7.6000   -472.23163766   -472.10216217   -471.85600524   -471.85523283    
    7.8000   -472.23164776   -472.10216161   -471.85568283   -471.85521062    
    8.0000   -472.23166029   -472.10216370   -471.85547300   -471.85515834    
    8.2000   -472.23167148   -472.10216284   -471.85538574   -471.85498248    
    8.4000   -472.23168201   -472.10216368   -471.85536330   -471.85478286    
    8.6000   -472.23169314   -472.10216420   -471.85533604   -471.85459655    
    8.8000   -472.23170554   -472.10216833   -471.85533883   -471.85443131    
    9.0000   -472.23171863   -472.10217398   -471.85534531   -471.85428584    
    9.2000   -472.23172961   -472.10217922   -471.85533836   -471.85415674    
    9.4000   -472.23174338   -472.10218736   -471.85534836   -471.85404445    
    9.6000   -472.23175716   -472.10219644   -471.85535907   -471.85394535    
    9.8000   -472.23176816   -472.10220621   -471.85536635   -471.85385694    
   10.0000   -472.23178151   -472.10221657   -471.85537752   -471.85377862    
   10.5000   -472.22896257   -472.10730291   -471.85235252   -471.84960258    
   11.0000   -472.22898733   -472.10732701   -471.85236245   -471.84947551    
   11.5000   -472.22900977   -472.10735287   -471.85237393   -471.84936087    
   12.0000   -472.22903210   -472.10737761   -471.85239391   -471.84927546    
   12.5000   -472.22905188   -472.10740076   -471.85241248   -471.84920634    
   13.0000   -472.22906919   -472.10742214   -471.85242886   -471.84914807    
   13.5000   -472.22908434   -472.10744177   -471.85244329   -471.84909855    
   14.0000   -472.22909766   -472.10745972   -471.85245606   -471.84905619    
   14.5000   -472.22908768   -472.10747605   -471.85246701   -471.84901938    
   15.0000   -472.22909798   -472.10748543   -471.85247703   -471.84894835    
   15.5000   -472.22910719   -472.10749899   -471.85248599   -471.84892071    
   16.0000   -472.22911530   -472.10751133   -471.85249379   -471.84889518    
   16.5000   -472.22912261   -472.10752259   -471.85250096   -471.84887406    
   17.0000   -472.22910378   -472.10753072   -471.85250594   -471.84885109    
   17.5000   -472.22910965   -472.10753911   -471.85251173   -471.84883027    
   18.0000   -472.22911495   -472.10754768   -471.85251696   -471.84881469    
   18.5000   -472.22912695   -472.10755678   -471.85252237   -471.84880793    
   19.0000   -472.22912806   -472.10755631   -471.85252587   -471.84875924    
   19.5000   -472.22913194   -472.10756153   -471.85252972   -471.84873118    
                                                  
