    3.0000   -472.03069954   -471.61001244   -471.60660351   -471.59949372      
    3.1000   -472.06843739   -471.65662728   -471.64409643   -471.64074194      
    3.2000   -472.10058617   -471.70866668   -471.67365083   -471.67061946      
    3.3000   -472.12783876   -471.75611243   -471.69923366   -471.69647819      
    3.4000   -472.15075508   -471.79908487   -471.72131317   -471.71881258      
    3.5000   -472.16986968   -471.83778264   -471.74032012   -471.73805684      
    3.6000   -472.18567914   -471.87244685   -471.75664175   -471.75459968      
    3.7000   -472.19863834   -471.90335756   -471.77062779   -471.76879157      
    3.8000   -472.20915806   -471.93081407   -471.78258745   -471.78094256      
    3.9000   -472.21760833   -471.95512614   -471.79279561   -471.79132859      
    4.0000   -472.22431168   -471.97659086   -471.80149247   -471.80019050      
    4.1000   -472.22955369   -471.99549712   -471.80888902   -471.80774052      
    4.2000   -472.23358213   -472.01211491   -471.81516760   -471.81416251      
    4.3000   -472.23660870   -472.02669076   -471.82048707   -471.81961676      
    4.4000   -472.23881561   -472.03945046   -471.82498457   -471.82424249      
    4.5000   -472.24035760   -472.05059779   -471.82877881   -471.82816102      
    4.6000   -472.24136545   -472.06031575   -471.83197279   -471.83147910      
    4.7000   -472.24194939   -472.06876839   -471.83465428   -471.83429030      
    4.8000   -472.24220240   -472.07610250   -471.83689836   -471.83668000      
    4.9000   -472.24220362   -472.08244963   -471.83876819   -471.83873148      
    5.0000   -472.24202349   -472.08792850   -471.84053994   -471.84031366      
    5.1000   -472.24173348   -472.09264837   -471.84225356   -471.84156907      
    5.2000   -472.24141382   -472.09670968   -471.84414841   -471.84254500      
    5.3000   -472.24109370   -472.10018468   -471.84643321   -471.84327884      
    5.4000   -472.24068642   -472.10311657   -471.84858501   -471.84390998      
    5.5000   -472.24017073   -472.10556386   -471.85019682   -471.84443406      
    5.6000   -472.23960963   -472.10760682   -471.85141680   -471.84489928      
    5.7000   -472.23903548   -472.10930138   -471.85236683   -471.84528779      
    5.8000   -472.23846685   -472.11069609   -471.85311862   -471.84561042      
    5.9000   -472.23791346   -472.11183234   -471.85371415   -471.84587061      
    6.0000   -472.23738193   -472.11274685   -471.85418399   -471.84608654      
    6.2000   -472.23639548   -472.11403324   -471.85483034   -471.84639802      
    6.4000   -472.23551884   -472.11476569   -471.85519061   -471.84660517      
    6.6000   -472.23474935   -472.11510369   -471.85535531   -471.84673965      
    6.8000   -472.23407885   -472.11516736   -471.85538851   -471.84682836      
    7.0000   -472.23349682   -472.11504564   -471.85533603   -471.84688596      
    7.2000   -472.23299285   -472.11480384   -471.85523060   -471.84692521      
    7.4000   -472.23255719   -472.11448908   -471.85509525   -471.84695460      
    7.6000   -472.23217841   -472.11413462   -471.85494610   -471.84697125      
    7.8000   -472.23185392   -472.11376373   -471.85479434   -471.84698829      
    8.0000   -472.23157346   -472.11339256   -471.85464678   -471.84700860      
    8.2000   -472.23133139   -472.11302917   -471.85450674   -471.84699422      
    8.4000   -472.23112266   -472.11268405   -471.85437828   -471.84701191      
    8.6000   -472.23094214   -472.11235892   -471.85426130   -471.84702953      
    8.8000   -472.23078565   -472.11205560   -471.85415570   -471.84704737      
    9.0000   -472.23064958   -472.11177453   -471.85406087   -471.84706529      
    9.2000   -472.23053073   -472.11151529   -471.85397589   -471.84708307      
    9.4000   -472.23042643   -472.11127695   -471.85389978   -471.84710047      
    9.6000   -472.23033439   -472.11105817   -471.85383145   -471.84711742      
    9.8000   -472.23025271   -472.11085755   -471.85376997   -471.84713382      
   10.0000   -472.23017976   -472.11067359   -471.85371444   -471.84714953      
   10.5000   -472.23002739   -472.11027710   -471.85359673   -471.84718570      
   11.0000   -472.22990680   -472.10995517   -471.85350203   -471.84721732      
   11.5000   -472.22980877   -472.10969131   -471.85342418   -471.84724467      
   12.0000   -472.22972754   -472.10947294   -471.85335907   -471.84726830      
   12.5000   -472.22965350   -472.10929022   -471.85328338   -471.84727800      
   13.0000   -472.22959571   -472.10913671   -471.85323634   -471.84729568      
   13.5000   -472.22954633   -472.10900659   -471.85319596   -471.84731102      
   14.0000   -472.22949872   -472.10889253   -471.85314469   -471.84729349      
   14.5000   -472.22940700   -472.10878478   -471.85297601   -471.84729911      
   15.0000   -472.22941440   -472.10870262   -471.85295063   -471.84731548      
   15.5000   -472.22938920   -472.10863108   -471.85292649   -471.84732365      
   16.0000   -472.22932521   -472.10856875   -471.85290420   -471.84732689      
   16.5000   -472.22930432   -472.10851412   -471.85288573   -471.84733411      
   17.0000   -472.22928585   -472.10846606   -471.85286934   -471.84734052      
   17.5000   -472.22926946   -472.10842361   -471.85285476   -471.84734626      
   18.0000   -472.22929961   -472.10838597   -471.85285948   -471.84736032      
   18.5000   -472.22924183   -472.10835246   -471.85283010   -471.84735600      
   19.0000   -472.22920959   -472.10832014   -471.85281810   -471.84734920      
   19.5000   -472.22918661   -472.10827828   -471.85271354   -471.84734432      
                                                  
