    2.0000   -202.24136799   -201.74652207   -201.62502212   -201.59754276
    2.2000   -202.50998653   -202.09225443   -202.07703928   -201.90340137
    2.3000   -202.60446026   -202.26415041   -202.19780560   -202.00691048
    2.4000   -202.67907378   -202.40408277   -202.29436810   -202.08625831
    2.5000   -202.73799577   -202.51726871   -202.37158540   -202.14684986
    2.6000   -202.78459236   -202.60860778   -202.43311894   -202.19311023
    2.7000   -202.82152691   -202.68221902   -202.48195366   -202.22857058
    2.8000   -202.85088295   -202.74149159   -202.52053469   -202.25598165
    2.9000   -202.87428038   -202.78918572   -202.55086700   -202.27742988
    3.0000   -202.89297645   -202.82753717   -202.57459246   -202.29445478
    3.1000   -202.90794902   -202.85835144   -202.59305266   -202.30816346
    3.2000   -202.91996237   -202.88308972   -202.60734143   -202.31934414
    3.3000   -202.92961698   -202.90292664   -202.61834744   -202.32854994
    3.4000   -202.93738855   -202.91880876   -202.62679058   -202.33618267
    3.5000   -202.94365673   -202.93149339   -202.63324937   -202.34253251
    3.6000   -202.94873413   -202.94157707   -202.63818488   -202.34782092
    3.7000   -202.95292415   -202.94947666   -202.64194788   -202.35219714
    3.8000   -202.95711857   -202.95491656   -202.64490061   -202.35586126
    3.9000   -202.96165368   -202.95801582   -202.64715283   -202.35891231
    4.0000   -202.96547370   -202.96020864   -202.64877131   -202.36144821
    4.1000   -202.96847933   -202.96190725   -202.65035560   -202.36355932
    4.2000   -202.97079349   -202.96324059   -202.65174860   -202.36532268
    4.3000   -202.97254350   -202.96428894   -202.65303559   -202.36681047
    4.4000   -202.97383914   -202.96511242   -202.65428292   -202.36809150
    4.5000   -202.97477168   -202.96575881   -202.65554712   -202.36923887
    4.6000   -202.97541603   -202.96626743   -202.65689015   -202.37034540
    4.7000   -202.97583336   -202.96667221   -202.65840977   -202.37155806
    4.8000   -202.97607359   -202.96700524   -202.66028641   -202.37313365
    4.9000   -202.97617715   -202.96729610   -202.66270576   -202.37534830
    5.0000   -202.97617426   -202.96753629   -202.66522784   -202.37775544
    5.1000   -202.97608904   -202.96772755   -202.66688480   -202.37936259
    5.2000   -202.97594084   -202.96786195   -202.66766214   -202.38015476
    5.3000   -202.97574736   -202.96795942   -202.66798892   -202.38052497
    5.4000   -202.97552239   -202.96803313   -202.66811664   -202.38069047
    5.5000   -202.97527662   -202.96809058   -202.66815398   -202.38074505
    5.6000   -202.97501835   -202.96813647   -202.66814820   -202.38073251
    5.7000   -202.97475388   -202.96817399   -202.66812137   -202.38067650
    5.8000   -202.97448852   -202.96820542   -202.66808457   -202.38059155
    5.9000   -202.97422594   -202.96823242   -202.66804369   -202.38048743
    6.0000   -202.97396776   -202.96825434   -202.66800191   -202.38037014
    6.1000   -202.97371859   -202.96827578   -202.66796109   -202.38024692
    6.5000   -202.97282268   -202.96835029   -202.66782045   -202.37974705
    6.9000   -202.97210265   -202.96840989   -202.66772049   -202.37930645
    7.3000   -202.97153998   -202.96847437   -202.66765302   -202.37895701
    7.7000   -202.97110362   -202.96853585   -202.66760771   -202.37869018
    8.1000   -202.97076008   -202.96859375   -202.66757643   -202.37848364
    8.5000   -202.97044918   -202.96866231   -202.66755829   -202.37834315
    8.9000   -202.97022422   -202.96870870   -202.66754086   -202.37821260
    9.3000   -202.97003851   -202.96874790   -202.66752712   -202.37810313
    9.7000   -202.96988352   -202.96878366   -202.66751599   -202.37801496
   10.1000   -202.96975298   -202.96881359   -202.66750683   -202.37794105
                                                  
