    2.0000   -202.92850701   -202.27324894   -202.09845781   -202.02602607   
    2.2000   -203.04254094   -202.47765034   -202.39369568   -202.37622289   
    2.3000   -203.07736246   -202.55204163   -202.53048536   -202.48006304   
    2.4000   -203.10236511   -202.64206818   -202.61219064   -202.56308588   
    2.5000   -203.11984556   -202.73102279   -202.66201237   -202.62974412   
    2.6000   -203.13154774   -202.80188867   -202.70374764   -202.68267058   
    2.7000   -203.13883236   -202.85816175   -202.74010991   -202.72349734   
    2.8000   -203.14278086   -202.90276947   -202.77243828   -202.75439490   
    2.9000   -203.14697381   -202.94240782   -202.79948344   -202.77749295   
    3.0000   -203.14680803   -202.97290578   -202.82336693   -202.80921556   
    3.1000   -203.14552010   -202.99574716   -202.84679000   -202.83864614   
    3.2000   -203.14348537   -203.01361674   -202.87199351   -202.85690705   
    3.3000   -203.14105902   -203.02756969   -202.89345780   -202.87124418   
    3.4000   -203.13851942   -203.03836359   -202.91086713   -202.88347654   
    3.5000   -203.13607054   -203.04660189   -202.92484878   -202.89420327   
    3.6000   -203.13384669   -203.05277842   -202.93601497   -202.90377204   
    3.7000   -203.13191855   -203.05730539   -202.94488718   -202.91237794   
    3.8000   -203.13030323   -203.06053075   -202.95189693   -202.92010570   
    3.9000   -203.12897966   -203.06274728   -202.95739802   -202.92697950   
    4.0000   -203.12790629   -203.06419770   -202.96167975   -202.93301259   
    4.1000   -203.12703610   -203.06507952   -202.96497860   -202.93823742   
    4.2000   -203.12632559   -203.06555045   -202.96748804   -202.94271138   
    4.3000   -203.12573821   -203.06573315   -202.96936640   -202.94650873   
    4.4000   -203.12524490   -203.06571989   -202.97074304   -202.94971051   
    4.5000   -203.12482353   -203.06557893   -202.97172339   -202.95239655   
    4.6000   -203.12445769   -203.06536002   -202.97239290   -202.95464066   
    4.7000   -203.12413551   -203.06509852   -202.97282042   -202.95650881   
    4.8000   -203.12384854   -203.06481890   -202.97306100   -202.95805885   
    4.9000   -203.12359085   -203.06453759   -202.97315845   -202.95934094   
    5.0000   -203.12335830   -203.06426520   -202.97314741   -202.96039826   
    5.1000   -203.12314795   -203.06400822   -202.97305520   -202.96126774   
    5.2000   -203.12295765   -203.06377023   -202.97290329   -202.96198097   
    5.3000   -203.12278576   -203.06355286   -202.97270855   -202.96256465   
    5.4000   -203.12263096   -203.06335643   -202.97248418   -202.96304141   
    5.5000   -203.12249213   -203.06318045   -202.97224047   -202.96343026   
    5.6000   -203.12236826   -203.06302394   -202.97198544   -202.96374713   
    5.7000   -203.12223865   -203.06287058   -202.97172525   -202.96400099   
    5.8000   -203.12214294   -203.06274994   -202.97146469   -202.96421122   
    5.9000   -203.12205970   -203.06264490   -202.97120730   -202.96438264   
    6.0000   -203.12198759   -203.06255319   -202.97095572   -202.96452029   
    6.1000   -203.12192504   -203.06247416   -202.97071201   -202.96463517   
    6.6000   -203.12171004   -203.06220958   -202.96964417   -202.96497338   
    7.1000   -203.12157586   -203.06206890   -202.96883865   -202.96512490   
    7.6000   -203.12149975   -203.06199040   -202.96824904   -202.96522722   
    8.1000   -203.12145482   -203.06194467   -202.96781298   -202.96530662   
    8.6000   -203.12138343   -203.06189215   -202.96748202   -202.96537269   
    9.1000   -203.12132705   -203.06184544   -202.96722445   -202.96542852   
    9.6000   -203.12131225   -203.06183033   -202.96702014   -202.96547581   
   10.1000   -203.12130099   -203.06181880   -202.96685573   -202.96551597   
   10.6000   -203.12129225   -203.06180983   -202.96672187   -202.96555017   
   11.1000   -203.12128537   -203.06180276   -202.96661178   -202.96557941   
   11.6000   -203.12127988   -203.06179711   -202.96652039   -202.96560453   
   12.1000   -203.12127546   -203.06179254   -202.96644390   -202.96562620   
   12.6000   -203.12127186   -203.06178882   -202.96637940   -202.96564496   
   13.1000   -203.12126891   -203.06178577   -202.96632462   -202.96566129   
   13.6000   -203.12126646   -203.06178323   -202.96627779   -202.96567555   
   14.1000   -203.12126442   -203.06178111   -202.96623753   -202.96568805   
   14.6000   -203.12126271   -203.06177933   -202.96620273   -202.96569906   
   15.1000   -203.12126126   -203.06177782   -202.96617249   -202.96570878   
   15.6000   -203.12126003   -203.06177654   -202.96614608   -202.96571740   
                                                  
