    2.0000   -202.54484041   -202.48555655   -202.43592645   -202.00733002     
    2.2000   -202.74106460   -202.70169103   -202.64616599   -202.28473782     
    2.3000   -202.82949969   -202.78492757   -202.68518877   -202.41657429     
    2.4000   -202.89844630   -202.85175186   -202.71287774   -202.52378054     
    2.5000   -202.95189475   -202.90377003   -202.73468093   -202.61058473     
    2.6000   -202.99310921   -202.94379763   -202.75306118   -202.68068223     
    2.7000   -203.02472795   -202.97430282   -202.76939155   -202.73718818     
    2.8000   -203.04879286   -202.99747262   -202.78540326   -202.78270005     
    2.9000   -203.06971992   -203.01733647   -202.81839260   -202.81427774     
    3.0000   -203.08366287   -203.03049669   -202.84773184   -202.84332582     
    3.1000   -203.09407793   -203.04015190   -202.87128962   -202.86721298     
    3.2000   -203.10181039   -203.04716699   -202.89019757   -202.88656600     
    3.3000   -203.10752005   -203.05220872   -202.90536964   -202.90219425     
    3.4000   -203.11171786   -203.05579171   -202.91754104   -202.91479877     
    3.5000   -203.11479636   -203.05831132   -202.92730115   -202.92495533     
    3.6000   -203.11705271   -203.06006678   -202.93512124   -202.93312973     
    3.7000   -203.11870807   -203.06128018   -202.94137815   -202.93969734     
    3.8000   -203.11992433   -203.06211285   -202.94637382   -202.94496114     
    3.9000   -203.12081835   -203.06267946   -202.95035148   -202.94916710     
    4.0000   -203.12147362   -203.06305975   -202.95350820   -202.95251596     
    4.1000   -203.12194962   -203.06330821   -202.95600451   -202.95517251     
    4.2000   -203.12228885   -203.06346164   -202.95797156   -202.95727233     
    4.3000   -203.12252208   -203.06354490   -202.95951652   -202.95892685     
    4.4000   -203.12267216   -203.06357509   -202.96072663   -202.96022726     
    4.5000   -203.12275662   -203.06356451   -202.96167250   -202.96124759     
    4.6000   -203.12278944   -203.06352257   -202.96241085   -202.96204742     
    4.7000   -203.12278213   -203.06345686   -202.96298681   -202.96267428     
    4.8000   -203.12274436   -203.06337375   -202.96343606   -202.96316573     
    4.9000   -203.12268422   -203.06327859   -202.96378664   -202.96355135     
    5.0000   -203.12260844   -203.06317583   -202.96406048   -202.96385431     
    5.1000   -203.12252249   -203.06306908   -202.96427474   -202.96409279     
    5.5000   -203.12215143   -203.06265148   -202.96476345   -202.96464375     
    5.9000   -203.12182908   -203.06231158   -202.96496743   -202.96487754     
    6.3000   -203.12159843   -203.06207468   -202.96507733   -202.96500019     
    6.7000   -203.12145222   -203.06192637   -202.96515792   -202.96508499     
    7.1000   -203.12137383   -203.06184289   -202.96522866   -202.96515663     
    7.5000   -203.12135007   -203.06179247   -202.96528957   -202.96522041     
    7.9000   -203.12137591   -203.06178454   -202.96533965   -202.96527579     
    8.3000   -203.12139199   -203.06177948   -202.96538686   -202.96532561     
    8.7000   -203.12136001   -203.06175223   -202.96543247   -202.96537162     
    9.1000   -203.12135040   -203.06174181   -202.96547410   -202.96541305     
    9.5000   -203.12133452   -203.06172805   -202.96551130   -202.96544991     
    9.9000   -203.12132663   -203.06172088   -202.96554415   -202.96548243     
   10.3000   -203.12132019   -203.06171511   -202.96557315   -202.96551112     
   10.7000   -203.12131493   -203.06171044   -202.96559879   -202.96553647     
   11.1000   -203.12131060   -203.06170663   -202.96562149   -202.96555891     
   11.5000   -203.12130702   -203.06170349   -202.96564165   -202.96557885     
   11.9000   -203.12130404   -203.06170090   -202.96565960   -202.96559659     
   12.3000   -203.12130154   -203.06169874   -202.96567561   -202.96561242     
   12.7000   -203.12129943   -203.06169693   -202.96568994   -202.96562659     
   13.1000   -203.12129764   -203.06169540   -202.96570279   -202.96563930     
   13.5000   -203.12129611   -203.06169411   -202.96571434   -202.96565073     
   13.9000   -203.12129480   -203.06169301   -202.96572476   -202.96566104     
   14.3000   -203.12129367   -203.06169207   -202.96573417   -202.96567034     
   14.7000   -203.12129270   -203.06169126   -202.96574269   -202.96567877     
   15.1000   -203.12129185   -203.06169056   -202.96575042   -202.96568642     
   15.5000   -203.12129111   -203.06168995   -202.96575745   -202.96569338     
   15.9000   -203.12129046   -203.06168942   -202.96576385   -202.96569972     
   16.3000   -203.12128989   -203.06168896   -202.96576970   -202.96570551     
   16.7000   -203.12128939   -203.06168856   -202.96577505   -202.96571081     
                                                  
