    2.0000   -471.95120553   -471.53288981   -471.50108018   -471.46082141   -471.41030131   -471.38501911     
    7.8000   -472.23310735   -472.16282486   -472.15968726   -472.15946187   -472.15926303   -472.12064019   -472.11729096   -472.09399014   -472.08779874   -472.08742792   -472.08465910   -472.08454926   -472.08451904   -472.08416232   -472.04535245   -472.04504979   -472.04238764   -472.04166205
    8.0000   -472.23309303   -472.16250260   -472.15968098   -472.15944497   -472.15926441   -472.12023997   -472.11727990   -472.09427114   -472.08754118   -472.08716446   -472.08463495   -472.08452283   -472.08449519   -472.08421099   -472.04508910   -472.04478331   -472.04236230   -472.04170433
    8.2000   -472.23308663   -472.16222877   -472.15968193   -472.15943676   -472.15926736   -472.11990740   -472.11727733   -472.09446967   -472.08731805   -472.08693588   -472.08461749   -472.08450482   -472.08447839   -472.08426008   -472.04486132   -472.04455229   -472.04234397   -472.04174879
    8.4000   -472.23308623   -472.16199561   -472.15968751   -472.15943461   -472.15927255   -472.11963102   -472.11728080   -472.09460865   -472.08712485   -472.08673784   -472.08460603   -472.08449412   -472.08446795   -472.08430889   -472.04466438   -472.04435235   -472.04233184   -472.04179422
    8.6000   -472.23309032   -472.16179657   -472.15962859   -472.15943686   -472.15927988   -472.11940054   -472.11715492   -472.09470476   -472.08695900   -472.08656620   -472.08459926   -472.08448959   -472.08446300   -472.08435767   -472.04449507   -472.04417912   -472.04232462   -472.04184030
    8.8000   -472.23309683   -472.16162532   -472.15963568   -472.15944206   -472.15928876   -472.11920674   -472.11716095   -472.09477089   -472.08681633   -472.08641714   -472.08459686   -472.08448887   -472.08446170   -472.08440528   -472.04434908   -472.04402874   -472.04232185   -472.04188600
    9.0000   -472.23310594   -472.16147200   -472.15964412   -472.15944752   -472.15929709   -472.11904129   -472.11716849   -472.09481022   -472.08669315   -472.08628713   -472.08459715   -472.08449270   -472.08446252   -472.08444940   -472.04422304   -472.04389779   -472.04232264   -472.04193037
    9.2000   -472.23311696   -472.16134579   -472.15965381   -472.15945659   -472.15930838   -472.11890395   -472.11717710   -472.09484370   -472.08658791   -472.08617459   -472.08460147   -472.08450117   -472.08448605   -472.08446851   -472.04411402   -472.04378395   -472.04232642   -472.04196888
    9.4000   -472.23312859   -472.16123515   -472.15966381   -472.15946660   -472.15931997   -472.11878556   -472.11718656   -472.09486390   -472.08649401   -472.08607528   -472.08460536   -472.08452968   -472.08451129   -472.08447658   -472.04401833   -472.04368343   -472.04233046   -472.04201110
    9.6000   -472.23314005   -472.16113840   -472.15967505   -472.15947583   -472.15933160   -472.11868389   -472.11719939   -472.09488613   -472.08641118   -472.08598861   -472.08461144   -472.08456387   -472.08451119   -472.08447069   -472.04393554   -472.04359608   -472.04233723   -472.04205134
    9.8000   -472.23315188   -472.16105364   -472.15968468   -472.15948655   -472.15934328   -472.11859550   -472.11720818   -472.09489992   -472.08634117   -472.08591135   -472.08461940   -472.08460147   -472.08452305   -472.08447841   -472.04386248   -472.04351753   -472.04234498   -472.04208949
   10.0000   -472.23316327   -472.16097889   -472.15969549   -472.15949721   -472.15935502   -472.11851816   -472.11721954   -472.09491443   -472.08627928   -472.08584351   -472.08463792   -472.08462797   -472.08453512   -472.08448816   -472.04379727   -472.04344841   -472.04235327   -472.04212563
   10.2000   -472.23317427   -472.16091250   -472.15970584   -472.15950797   -472.15936639   -472.11844960   -472.11723090   -472.09492752   -472.08619145   -472.08578241   -472.08467062   -472.08463671   -472.08454360   -472.08449629   -472.04372002   -472.04338606   -472.04236197   -472.04215986
   10.4000   -472.23318430   -472.16085003   -472.15971599   -472.15951774   -472.15937655   -472.11838770   -472.11724159   -472.09493961   -472.08614365   -472.08572672   -472.08470242   -472.08464586   -472.08455528   -472.08450470   -472.04366942   -472.04332936   -472.04237081   -472.04219248
   10.9000   -472.23320545   -472.16072164   -472.15973850   -472.15954318   -472.15940187   -472.11825871   -472.11726590   -472.09496726   -472.08603561   -472.08560519   -472.08477617   -472.08465514   -472.08458261   -472.08451818   -472.04355721   -472.04320781   -472.04239339   -472.04226743
   11.4000   -472.23322446   -472.16062003   -472.15963392   -472.15956300   -472.15941332   -472.11815496   -472.11723863   -472.09499147   -472.08594333   -472.08551345   -472.08483428   -472.08467425   -472.08460360   -472.08452917   -472.04346272   -472.04311293   -472.04241538   -472.04232932
   11.9000   -472.23324384   -472.16053610   -472.15965450   -472.15958317   -472.15943301   -472.11806959   -472.11725877   -472.09501367   -472.08587259   -472.08543835   -472.08488852   -472.08469552   -472.08462533   -472.08454863   -472.04338973   -472.04303515   -472.04243549   -472.04238539
   12.4000   -472.23326103   -472.16046687   -472.15967231   -472.15960176   -472.15945036   -472.11799557   -472.11727479   -472.09503397   -472.08581499   -472.08537624   -472.08493791   -472.08470783   -472.08464565   -472.08455978   -472.04332838   -472.04296945   -472.04245293   -472.04243389
   12.9000   -472.23327502   -472.16040710   -472.15968669   -472.15961701   -472.15946515   -472.11793428   -472.11728847   -472.09505231   -472.08576458   -472.08532387   -472.08497732   -472.08472547   -472.08466199   -472.08457541   -472.04327598   -472.04291438   -472.04247572   -472.04246859
   13.4000   -472.23328140   -472.16029717   -472.15969908   -472.15962798   -472.15947278   -472.11785456   -472.11730056   -472.09506934   -472.08571488   -472.08521102   -472.08500724   -472.08474012   -472.08467271   -472.08457778   -472.04322554   -472.04283173   -472.04251210   -472.04248201
   13.9000   -472.23328970   -472.16025033   -472.15971034   -472.15963983   -472.15948386   -472.11780925   -472.11731231   -472.09508452   -472.08567755   -472.08516984   -472.08503632   -472.08475515   -472.08468034   -472.08458285   -472.04318668   -472.04279010   -472.04254375   -472.04249508
   14.4000   -472.23329969   -472.16020805   -472.15972021   -472.15965024   -472.15949382   -472.11776514   -472.11731889   -472.09509902   -472.08564541   -472.08513378   -472.08506127   -472.08476909   -472.08468744   -472.08459198   -472.04315244   -472.04275334   -472.04257136   -472.04250659
   14.9000   -472.23330577   -472.16016856   -472.15972916   -472.15964635   -472.15949507   -472.11773007   -472.11732733   -472.09509931   -472.08561158   -472.08509984   -472.08507723   -472.08475552   -472.08469510   -472.08459547   -472.04311634   -472.04271527   -472.04259496   -472.04250697
   15.4000   -472.23331090   -472.16013789   -472.15973173   -472.15965185   -472.15948935   -472.11770011   -472.11732949   -472.09511041   -472.08558317   -472.08509169   -472.08506381   -472.08476392   -472.08469888   -472.08459278   -472.04308885   -472.04268548   -472.04261208   -472.04251479
   15.9000   -472.23331692   -472.16011047   -472.15973807   -472.15965917   -472.15949599   -472.11767141   -472.11732930   -472.09512109   -472.08556178   -472.08510479   -472.08504100   -472.08477077   -472.08470590   -472.08459822   -472.04306558   -472.04266168   -472.04262784   -472.04251845
   16.4000   -472.23328757   -472.16008305   -472.15973972   -472.15965471   -472.15949862   -472.11763947   -472.11732602   -472.09513035   -472.08553948   -472.08511300   -472.08502055   -472.08477850   -472.08471183   -472.08460051   -472.04304475   -472.04264110   -472.04264082   -472.04252410
   16.9000   -472.23329257   -472.16006399   -472.15974643   -472.15966068   -472.15950394   -472.11762033   -472.11733197   -472.09513923   -472.08552128   -472.08512164   -472.08500330   -472.08478610   -472.08471908   -472.08460671   -472.04302629   -472.04265372   -472.04262343   -472.04253068
   17.4000   -472.23327454   -472.16003922   -472.15973424   -472.15964233   -472.15949540   -472.11758146   -472.11732184   -472.09514394   -472.08547970   -472.08510270   -472.08498244   -472.08478479   -472.08470955   -472.08457694   -472.04299768   -472.04265741   -472.04259482   -472.04252828
   17.9000   -472.23326766   -472.15999493   -472.15972018   -472.15963418   -472.15948118   -472.11756385   -472.11732526   -472.09514484   -472.08544123   -472.08510077   -472.08495441   -472.08478676   -472.08469404   -472.08457400   -472.04297859   -472.04266458   -472.04257919   -472.04253321
   18.4000   -472.23326624   -472.15997398   -472.15971761   -472.15963042   -472.15948046   -472.11754731   -472.11732894   -472.09515001   -472.08541112   -472.08509129   -472.08493622   -472.08479088   -472.08470076   -472.08456621   -472.04295770   -472.04266758   -472.04256548   -472.04253787
   18.9000   -472.23326976   -472.15996167   -472.15972219   -472.15963474   -472.15948408   -472.11753501   -472.11733232   -472.09513664   -472.08538683   -472.08508322   -472.08492561   -472.08479660   -472.08470587   -472.08457061   -472.04293393   -472.04266344   -472.04255467   -472.04254235
   19.4000   -472.23325505   -472.15994455   -472.15972479   -472.15962985   -472.15946985   -472.11752227   -472.11733478   -472.09514225   -472.08538967   -472.08509080   -472.08490691   -472.08478130   -472.08469014   -472.08457169   -472.04288265   -472.04262360   -472.04254135   -472.04252131
