    2.0000   -471.61644271   -471.60412962   -471.49118866   -471.41669717   -471.28429902   -471.27161112   
    2.1000   -471.79140714   -471.78134536   -471.65766766   -471.59012551   -471.49022414   -471.48331923   
    2.2000   -471.91903726   -471.91110268   -471.77618683   -471.71772418   -471.63211166   -471.63171175   
    2.3000   -472.01153222   -472.00521581   -471.85991183   -471.81238368   -471.74214037   -471.74138577   
    2.4000   -472.07711396   -472.07204617   -471.91721220   -471.88227859   -471.82420801   -471.82350361   
    2.5000   -472.12276612   -472.11842992   -471.95624465   -471.93450360   -471.88517386   -471.88348081   
    2.6000   -472.15376710   -472.14968921   -471.98284479   -471.97464769   -471.93083740   -471.91990025   
    2.7000   -472.17354274   -472.16945034   -472.00666939   -472.00184294   -471.96627834   -471.95955015   
    2.8000   -472.18513584   -472.18065196   -472.03319992   -472.01625344   -471.99345412   -471.99047163   
    2.9000   -472.19092161   -472.18573899   -472.05580544   -472.02792888   -472.01767809   -472.01345860   
    3.0000   -472.19448874   -472.18835451   -472.07629853   -472.04296302   -472.04000446   -472.03591715   -472.02413582   -472.02341448   -471.99086318   -471.98392072   -471.91408358   -471.89515467   -471.87414661   -471.86357615   -471.85400300   -471.83128776   -471.81471918   -471.80716900
    3.1000   -472.19322447   -472.18603220   -472.09095233   -472.05541687   -472.05493902   -472.05135736   -472.04038198   -472.03607420   -472.00356476   -471.99445356   -471.93307618   -471.92496790   -471.90227755   -471.90210439   -471.87622230   -471.85732649   -471.85198919   -471.84559778
    3.2000   -472.19021302   -472.18166242   -472.10253875   -472.06845923   -472.06780690   -472.06178831   -472.05317552   -472.04719496   -472.01269462   -472.00336935   -471.96544549   -471.93550514   -471.93217038   -471.93005753   -471.89660777   -471.88643617   -471.88523751   -471.87940458
    3.3000   -472.18619958   -472.17619521   -472.11134835   -472.08106565   -472.07791899   -472.06997349   -472.06316917   -472.05712582   -472.01953422   -472.01170028   -471.99311459   -471.96385830   -471.95550448   -471.93786281   -471.92264938   -471.91531864   -471.90739263   -471.90689723
    3.4000   -472.18176584   -472.17040962   -472.11768768   -472.09215820   -472.08613500   -472.07666560   -472.07097890   -472.06584433   -472.02520952   -472.01985355   -472.01626906   -471.98786898   -471.97766908   -471.94884616   -471.94638101   -471.94127545   -471.92978077   -471.92388803
    3.5000   -472.17733604   -472.16498721   -472.12175797   -472.10185773   -472.09273622   -472.08200108   -472.07714812   -472.07336856   -472.03581284   -472.03052541   -472.02729596   -472.00805052   -471.99656730   -471.97173512   -471.96613815   -471.95703390   -471.94657597   -471.93977359
    3.6000   -472.17319746   -472.16051420   -472.12366141   -472.11037337   -472.09795951   -472.08611059   -472.08215884   -472.07981584   -472.05135076   -472.03599451   -472.03470812   -472.02488333   -472.01259659   -471.99080673   -471.98561480   -471.97152984   -471.95960430   -471.95390188
    3.7000   -472.16952787   -472.15738535   -472.12354144   -472.11791499   -472.10202553   -472.08914961   -472.08647147   -472.08535931   -472.06352828   -472.04182320   -472.04167546   -472.03881611   -472.02640134   -472.00588968   -472.00188470   -471.98471789   -471.97055467   -471.96596605
    3.8000   -472.16641450   -472.15560322   -472.12464355   -472.12179271   -472.10514618   -472.09127338   -472.09049861   -472.09016322   -472.07265499   -472.05026185   -472.04810716   -472.04788908   -472.03853253   -472.01717152   -472.01509763   -471.99611157   -471.97952671   -471.97594511
    3.9000   -472.16388272   -472.15482110   -472.13066060   -472.11905775   -472.10751887   -472.09446071   -472.09434004   -472.09262468   -472.07921530   -472.05959224   -472.05412659   -472.05389479   -472.04885586   -472.02553099   -472.02540131   -472.00580115   -471.98665576   -471.98401077
    4.0000   -472.16191577   -472.15463366   -472.13601968   -472.11598618   -472.10932164   -472.09823023   -472.09791585   -472.09338063   -472.08391022   -472.06714220   -472.06126732   -472.05895747   -472.05624434   -472.03352382   -472.03147372   -472.01395125   -471.99222229   -471.99043259
    4.1000   -472.16046779   -472.15475662   -472.14074751   -472.11317563   -472.11068181   -472.10159853   -472.10076724   -472.09368076   -472.08740318   -472.07320426   -472.06872676   -472.06327092   -472.06113192   -472.03945774   -472.03601190   -472.02072908   -471.99652508   -471.99549778
    4.2000   -472.15947701   -472.15503194   -472.14486429   -472.11224474   -472.11079916   -472.10445985   -472.10245223   -472.09370323   -472.09004898   -472.07803169   -472.07522106   -472.06687829   -472.06489897   -472.04372801   -472.03937885   -472.02629706   -471.99982479   -471.99946485
    4.3000   -472.15888004   -472.15538007   -472.14839173   -472.11329412   -472.11046957   -472.10683478   -472.10230335   -472.09383873   -472.09173400   -472.08184324   -472.08050937   -472.06986898   -472.06799355   -472.04671010   -472.04181104   -472.03080981   -472.00254663   -472.00233326
    4.4000   -472.15862723   -472.15576129   -472.15134683   -472.11454430   -472.11115329   -472.10879443   -472.10077872   -472.09470853   -472.09198993   -472.08486171   -472.08461055   -472.07234369   -472.07059194   -472.04873329   -472.04349797   -472.03441162   -472.00491173   -472.00421884
    4.5000   -472.15870498   -472.15615406   -472.15372182   -472.11590367   -472.11202670   -472.11041142   -472.09887324   -472.09570403   -472.09154316   -472.08781030   -472.08708567   -472.07439174   -472.07279273   -472.05006624   -472.04460678   -472.03723517   -472.00669335   -472.00561492
    4.6000   -472.15915646   -472.15654453   -472.15546230   -472.11726167   -472.11281989   -472.11174425   -472.09700504   -472.09640669   -472.09092605   -472.09007283   -472.08883375   -472.07608552   -472.07465905   -472.05091456   -472.04528259   -472.03940152   -472.00799870   -472.00662733
    4.7000   -472.15999481   -472.15692219   -472.15655261   -472.11851932   -472.11351840   -472.11283812   -472.09679703   -472.09529888   -472.09163506   -472.09026825   -472.09013239   -472.07748305   -472.07623639   -472.05142701   -472.04564478   -472.04102070   -472.00891631   -472.00734023
    4.8000   -472.16102884   -472.15727867   -472.15718869   -472.11962522   -472.11413562   -472.11372981   -472.09692392   -472.09381912   -472.09261113   -472.09107216   -472.08961944   -472.07863184   -472.07756175   -472.05170599   -472.04578636   -472.04219238   -472.00952085   -472.00782059
    4.9000   -472.16203123   -472.15760869   -472.15760763   -472.12056252   -472.11467690   -472.11445094   -472.09684391   -472.09339285   -472.09230676   -472.09172362   -472.08900488   -472.07957196   -472.07866795   -472.05181927   -472.04577677   -472.04300595   -472.00987583   -472.00812168
    5.0000   -472.16290090   -472.15792973   -472.15790508   -472.12133320   -472.11514377   -472.11502951   -472.09660807   -472.09365561   -472.09214988   -472.09117850   -472.08843801   -472.08033790   -472.07958537   -472.05181074   -472.04566635   -472.04354000   -472.01003549   -472.00828607
    5.1000   -472.16361533   -472.15819463   -472.15816924   -472.12194899   -472.11553878   -472.11549026   -472.09625941   -472.09374013   -472.09239166   -472.09017110   -472.08792559   -472.08095967   -472.08034220   -472.05170986   -472.04549120   -472.04386181   -472.01004598   -472.00834806
    5.2000   -472.16418158   -472.15841919   -472.15840007   -472.12242645   -472.11586687   -472.11585457   -472.09583358   -472.09367710   -472.09249260   -472.08929954   -472.08746998   -472.08146289   -472.08096383   -472.05153820   -472.04527716   -472.04402708   -472.00994633   -472.00833520
    5.3000   -472.16461613   -472.15861012   -472.15859861   -472.12278375   -472.11614059   -472.11613480   -472.09535959   -472.09351039   -472.09248538   -472.08855342   -472.08707035   -472.08186894   -472.08147223   -472.05131296   -472.04504263   -472.04408037   -472.00976896   -472.00826922
    5.4000   -472.16493707   -472.15877117   -472.15876659   -472.12303828   -472.11636347   -472.11635023   -472.09486021   -472.09327396   -472.09239651   -472.08791913   -472.08672337   -472.08219538   -472.08188598   -472.05104824   -472.04480061   -472.04405621   -472.00954015   -472.00816669
    5.5000   -472.16500604   -472.15897213   -472.15891727   -472.12301778   -472.11663847   -472.11656475   -472.09436905   -472.09295091   -472.09223867   -472.08739978   -472.08642309   -472.08243784   -472.08226295   -472.05067479   -472.04460709   -472.04401983   -472.00934728   -472.00800029
    5.6000   -472.16515629   -472.15908657   -472.15902920   -472.12311750   -472.11677051   -472.11669344   -472.09386199   -472.09264206   -472.09204836   -472.08695214   -472.08617101   -472.08264885   -472.08253481   -472.05036283   -472.04437603   -472.04391239   -472.00906828   -472.00785795
    5.7000   -472.16523836   -472.15917770   -472.15911886   -472.12315680   -472.11687010   -472.11679129   -472.09336812   -472.09231893   -472.09182715   -472.08657621   -472.08595452   -472.08281781   -472.08274978   -472.05004123   -472.04415631   -472.04378592   -472.00878566   -472.00770739
    5.8000   -472.16526357   -472.15924890   -472.15918910   -472.12314579   -472.11694406   -472.11686412   -472.09289266   -472.09198992   -472.09158468   -472.08626111   -472.08576814   -472.08295676   -472.08291503   -472.04971545   -472.04395037   -472.04365030   -472.00850758   -472.00755329
    5.9000   -472.16524189   -472.15930323   -472.15924283   -472.12309339   -472.11699773   -472.11691697   -472.09243861   -472.09166105   -472.09132864   -472.08599716   -472.08560699   -472.08307742   -472.08303506   -472.04938993   -472.04375939   -472.04351238   -472.00823942   -472.00739904
    6.0000   -472.16518197   -472.15934350   -472.15928274   -472.12300736   -472.11703544   -472.11695402   -472.09200755   -472.09133649   -472.09106492   -472.08577593   -472.08546679   -472.08317963   -472.08312359   -472.04906811   -472.04358386   -472.04337672   -472.00798453   -472.00724699
    6.2000   -472.16497587   -472.15939159   -472.15933051   -472.12275996   -472.11707628   -472.11699378   -472.09121570   -472.09071078   -472.09053156   -472.08543339   -472.08523549   -472.08332839   -472.08324923   -472.04844516   -472.04327793   -472.04312309   -472.00752079   -472.00695531
    6.4000   -472.16469221   -472.15940966   -472.15934840   -472.12244581   -472.11708714   -472.11700372   -472.09051397   -472.09012593   -472.09000941   -472.08518733   -472.08505244   -472.08342544   -472.08333598   -472.04785966   -472.04302738   -472.04290145   -472.00712007   -472.00668509
    6.6000   -472.16436396   -472.15940933   -472.15934777   -472.12209527   -472.11708134   -472.11699702   -472.08989394   -472.08958459   -472.08951202   -472.08500520   -472.08490358   -472.08349346   -472.08340169   -472.04731764   -472.04282440   -472.04271420   -472.00677746   -472.00643762
    6.8000   -472.16401451   -472.15939916   -472.15933667   -472.12172874   -472.11706718   -472.11698192   -472.08934744   -472.08909180   -472.08904774   -472.08486649   -472.08478123   -472.08354724   -472.08345809   -472.04682057   -472.04266109   -472.04255939   -472.00648653   -472.00621526
    7.0000   -472.16366131   -472.15938457   -472.15932101   -472.12136513   -472.11705014   -472.11696357   -472.08886453   -472.08863982   -472.08861931   -472.08475709   -472.08467944   -472.08359439   -472.08350863   -472.04636880   -472.04253041   -472.04243320   -472.00623871   -472.00601354
    7.2000   -472.16332002   -472.15937045   -472.15930604   -472.12101431   -472.11703392   -472.11694609   -472.08844052   -472.08823818   -472.08823052   -472.08467087   -472.08459685   -472.08364029   -472.08355953   -472.04596210   -472.04242715   -472.04233239   -472.00602943   -472.00583698
    7.4000   -472.16299812   -472.15935828   -472.15929360   -472.12068366   -472.11702009   -472.11693151   -472.08806868   -472.08788279   -472.08787800   -472.08460240   -472.08453062   -472.08368656   -472.08361126   -472.04559805   -472.04234616   -472.04225301   -472.00585262   -472.00568224
    7.6000   -472.16269678   -472.15934844   -472.15928175   -472.12037713   -472.11700965   -472.11691944   -472.08774307   -472.08757142   -472.08755823   -472.08454844   -472.08447782   -472.08373415   -472.08366420   -472.04527225   -472.04228351   -472.04219112   -472.00570377   -472.00554790
    7.8000   -472.16242199   -472.15934094   -472.15927417   -472.12009748   -472.11700232   -472.11691158   -472.08745933   -472.08729616   -472.08727440   -472.08450620   -472.08443648   -472.08378327   -472.08371775   -472.04498482   -472.04223632   -472.04214441   -472.00557919   -472.00543224
    8.0000   -472.16217434   -472.15934010   -472.15927249   -472.11984584   -472.11700036   -472.11690878   -472.08721279   -472.08705597   -472.08702472   -472.08447410   -472.08440546   -472.08383374   -472.08377327   -472.04473205   -472.04220168   -472.04210995   -472.00547478   -472.00533432
    8.2000   -472.16195139   -472.15934208   -472.15927376   -472.11962073   -472.11700172   -472.11690922   -472.08699885   -472.08684667   -472.08680487   -472.08444753   -472.08438281   -472.08388386   -472.08382887   -472.04450984   -472.04217575   -472.04208636   -472.00538863   -472.00525239
    8.4000   -472.16175454   -472.15934791   -472.15927905   -472.11942078   -472.11700602   -472.11691299   -472.08681632   -472.08666579   -472.08661244   -472.08443213   -472.08436757   -472.08393764   -472.08388473   -472.04431530   -472.04216008   -472.04207072   -472.00532052   -472.00518496
    8.6000   -472.16158107   -472.15935621   -472.15928721   -472.11924437   -472.11701310   -472.11691947   -472.08666098   -472.08650971   -472.08644403   -472.08442573   -472.08435725   -472.08399312   -472.08394003   -472.04414535   -472.04215265   -472.04206023   -472.00526680   -472.00512954
    8.8000   -472.16142763   -472.15936647   -472.15929673   -472.11908883   -472.11702210   -472.11692798   -472.08652699   -472.08637515   -472.08629649   -472.08442047   -472.08435224   -472.08404622   -472.08399387   -472.04399668   -472.04214734   -472.04205766   -472.00522269   -472.00508515
    9.0000   -472.16129253   -472.15937649   -472.15930628   -472.11895072   -472.11703154   -472.11693697   -472.08641254   -472.08625866   -472.08616686   -472.08441534   -472.08434750   -472.08409853   -472.08404766   -472.04386638   -472.04214315   -472.04205354   -472.00518983   -472.00504963
    9.2000   -472.16117381   -472.15938893   -472.15931845   -472.11883001   -472.11704314   -472.11694821   -472.08631507   -472.08615875   -472.08605358   -472.08441771   -472.08434968   -472.08414882   -472.08409902   -472.04375236   -472.04214689   -472.04205689   -472.00516505   -472.00502210
    9.4000   -472.16106889   -472.15940205   -472.15933134   -472.11872331   -472.11705546   -472.11696024   -472.08623160   -472.08607230   -472.08595386   -472.08442236   -472.08435393   -472.08419675   -472.08414835   -472.04365203   -472.04215284   -472.04206236   -472.00514687   -472.00500090
    9.6000   -472.16097578   -472.15941562   -472.15934479   -472.11862865   -472.11706827   -472.11697281   -472.08615990   -472.08599715   -472.08586574   -472.08442811   -472.08435868   -472.08424205   -472.08419542   -472.04356341   -472.04215789   -472.04206754   -472.00513477   -472.00498501
    9.8000   -472.16089313   -472.15942965   -472.15935870   -472.11854431   -472.11708142   -472.11698576   -472.08609816   -472.08593147   -472.08578746   -472.08443622   -472.08436652   -472.08428423   -472.08423998   -472.04348476   -472.04216634   -472.04207540   -472.00512746   -472.00497343
   10.0000   -472.16081434   -472.15944332   -472.15937233   -472.11846555   -472.11709456   -472.11699871   -472.08604318   -472.08587240   -472.08571190   -472.08444477   -472.08437444   -472.08432054   -472.08427949   -472.04341094   -472.04217516   -472.04208358   -472.00512188   -472.00496374
   10.5000   -472.16065720   -472.15946695   -472.15939484   -472.11830613   -472.11712069   -472.11702395   -472.08586236   -472.08566786   -472.08556152   -472.08444377   -472.08441114   -472.08437018   -472.08433856   -472.04326238   -472.04218978   -472.04209807   -472.00511284   -472.00494352
