    2.8000   -363.36648809   -363.17126495   -363.15559052   -362.97808865    
    2.9000   -363.40091468   -363.20211895   -363.18710642   -363.02830550    
    3.0000   -363.42759912   -363.22801737   -363.21373419   -363.07195842    
    3.1000   -363.44813436   -363.25029144   -363.23678946   -363.11012679    
    3.2000   -363.46377348   -363.26986642   -363.25718080   -363.14371321    
    3.3000   -363.47550327   -363.28735149   -363.27550038   -363.17343104    
    3.4000   -363.48409604   -363.30311632   -363.29210135   -363.19984900    
    3.5000   -363.48957236   -363.31665347   -363.30627051   -363.22420782    
    3.6000   -363.49377746   -363.32969861   -363.32013325   -363.24505691    
    3.7000   -363.49637922   -363.34151472   -363.33274081   -363.26362727    
    3.8000   -363.49770125   -363.35217238   -363.34415772   -363.28016597    
    3.9000   -363.49800641   -363.36173709   -363.35444509   -363.29488891    
    4.0000   -363.49750874   -363.37027675   -363.36366739   -363.30798831    
    4.1000   -363.49638280   -363.37786324   -363.37189407   -363.31963739    
    4.2000   -363.49477106   -363.38457158   -363.37919859   -363.32999306    
    4.3000   -363.49278993   -363.39047808   -363.38565645   -363.33919771    
    4.4000   -363.49053453   -363.39565818   -363.39134309   -363.34738032    
    4.5000   -363.48808258   -363.40018484   -363.39633214   -363.35465738    
    4.6000   -363.48549763   -363.40412721   -363.40069412   -363.36113370    
    4.7000   -363.48283150   -363.40754991   -363.40449542   -363.36690308    
    4.8000   -363.48012640   -363.41051244   -363.40779788   -363.37204926    
    4.9000   -363.47741650   -363.41306916   -363.41065833   -363.37664638    
    5.0000   -363.47472117   -363.41526640   -363.41314092   -363.38077646    
    5.1000   -363.47207586   -363.41715415   -363.41527143   -363.38446436    
    5.2000   -363.46949501   -363.41877184   -363.41710228   -363.38777392    
    5.3000   -363.46699133   -363.42015121   -363.41866863   -363.39075204    
    5.4000   -363.46457325   -363.42132552   -363.42000698   -363.39343791    
    5.5000   -363.46225113   -363.42232116   -363.42114619   -363.39586580    
    5.6000   -363.46002855   -363.42316253   -363.42211303   -363.39806427    
    5.7000   -363.45790818   -363.42386925   -363.42292912   -363.40005800    
    5.8000   -363.45589395   -363.42446285   -363.42361821   -363.40186966    
    5.9000   -363.45398412   -363.42495915   -363.42419782   -363.40351726    
    6.0000   -363.45218008   -363.42537214   -363.42468333   -363.40501772    
    6.1000   -363.45048101   -363.42571466   -363.42508897   -363.40638531    
    6.2000   -363.44888433   -363.42599773   -363.42542694   -363.40763235    
    6.3000   -363.44738581   -363.42623020   -363.42570713   -363.40876924    
    6.4000   -363.44598618   -363.42642185   -363.42594022   -363.40980675    
    6.5000   -363.44468198   -363.42657896   -363.42613327   -363.41075331    
    6.6000   -363.44346727   -363.42670758   -363.42629304   -363.41161605    
    6.7000   -363.44233785   -363.42681292   -363.42642532   -363.41240180    
    6.8000   -363.44129201   -363.42689930   -363.42653503   -363.41311723    
    7.3000   -363.43716378   -363.42715671   -363.42686849   -363.41582247    
    7.8000   -363.43447520   -363.42728564   -363.42701082   -363.41743264    
    8.3000   -363.43280535   -363.42738615   -363.42713083   -363.41838673    
    8.8000   -363.43175322   -363.42748764   -363.42724628   -363.41895193    
    9.3000   -363.43110869   -363.42755768   -363.42732656   -363.41930943    
    9.8000   -363.43068283   -363.42764119   -363.42741338   -363.41955838    
   10.3000   -363.43038437   -363.42772266   -363.42750111   -363.41974213    
   10.8000   -363.43016499   -363.42777545   -363.42755866   -363.41989586    
   11.3000   -363.42999368   -363.42783939   -363.42762936   -363.42001847    
   11.8000   -363.42981381   -363.42790172   -363.42769470   -363.42007745    
   12.3000   -363.42968301   -363.42794352   -363.42773837   -363.42006059    
   12.8000   -363.42957928   -363.42799665   -363.42779420   -363.42007576    
   13.3000   -363.42949587   -363.42804299   -363.42783897   -363.42015874    
   13.8000   -363.42897778   -363.42807779   -363.42787531   -363.42023036    
   14.3000   -363.42864233   -363.42810399   -363.42790504   -363.42029245    
   14.8000   -363.42857252   -363.42813045   -363.42793119   -363.42035140    
   15.3000   -363.42852351   -363.42814933   -363.42794883   -363.42040601    
   15.8000   -363.42848434   -363.42816547   -363.42796502   -363.42045633    
   16.3000   -363.42845206   -363.42817818   -363.42797763   -363.42048934    
                                                  
