    3.2000   -363.38430710   -363.33721333   -363.03915627    
    3.3000   -363.39575875   -363.35537290   -363.07483307    
    3.4000   -363.40483977   -363.37122846   -363.10878493    
    3.5000   -363.41210922   -363.38493064   -363.14036778    
    3.6000   -363.41799729   -363.39669550   -363.16950110    
    3.7000   -363.42289603   -363.40662999   -363.19619977    
    3.8000   -363.42721200   -363.41470648   -363.22053721    
    3.9000   -363.43077819   -363.42014133   -363.24286839    
    4.0000   -363.43520624   -363.42418058   -363.26278190    
    4.1000   -363.43951060   -363.42676959   -363.28072131    
    4.2000   -363.44335115   -363.42845285   -363.29684084    
    4.3000   -363.44658483   -363.42956555   -363.31129623    
    4.4000   -363.44919592   -363.43029246   -363.32423743    
    4.5000   -363.45122331   -363.43074363   -363.33580542    
    4.6000   -363.45272615   -363.43099249   -363.34613256    
    4.7000   -363.45376888   -363.43109204   -363.35534132    
    4.8000   -363.45441418   -363.43108035   -363.36354317    
    4.9000   -363.45472105   -363.43098878   -363.37084076    
    5.0000   -363.45474292   -363.43084072   -363.37732690    
    5.1000   -363.45452755   -363.43065325   -363.38308579    
    5.2000   -363.45411751   -363.43044186   -363.38819402    
    5.3000   -363.45355002   -363.43021642   -363.39272053    
    5.4000   -363.45285725   -363.42998383   -363.39672712    
    5.5000   -363.45206759   -363.42975191   -363.40027065    
    5.6000   -363.45120461   -363.42952370   -363.40340092    
    5.7000   -363.45028834   -363.42930213   -363.40616293    
    5.8000   -363.44933504   -363.42908887   -363.40859627    
    5.9000   -363.44836061   -363.42888382   -363.41073938    
    6.0000   -363.44737599   -363.42869392   -363.41262401    
    6.1000   -363.44639051   -363.42851575   -363.41427883    
    6.2000   -363.44541244   -363.42834964   -363.41573078    
    6.3000   -363.44444749   -363.42819372   -363.41700290    
    6.4000   -363.44349907   -363.42805005   -363.41811347    
    6.5000   -363.44256904   -363.42791705   -363.41907835    
    6.6000   -363.44166993   -363.42779479   -363.41992867    
    6.7000   -363.44079788   -363.42768222   -363.42067080    
    6.8000   -363.43995421   -363.42757884   -363.42131798    
    6.9000   -363.43913898   -363.42748387   -363.42188031    
    7.0000   -363.43835433   -363.42739673   -363.42237162    
    7.1000   -363.43759988   -363.42731736   -363.42279953    
    7.2000   -363.43687581   -363.42724522   -363.42317236    
    7.7000   -363.43369085   -363.42697420   -363.42442902    
    8.2000   -363.43116836   -363.42681688   -363.42505755    
    8.7000   -363.42921973   -363.42672275   -363.42535460    
    9.2000   -363.42778401   -363.42665633   -363.42542927    
    9.7000   -363.42687930   -363.42658723   -363.42525488    
   10.2000   -363.42661402   -363.42638681   -363.42480495    
   10.7000   -363.42656714   -363.42624240   -363.42426536    
   11.2000   -363.42653552   -363.42607178   -363.42376317    
   11.7000   -363.42651182   -363.42600761   -363.42335465    
   12.2000   -363.42649227   -363.42595416   -363.42301725    
   12.7000   -363.42647547   -363.42592983   -363.42274293    
   13.2000   -363.42646346   -363.42590224   -363.42251760    
   13.7000   -363.42645533   -363.42580565   -363.42232583    
   14.2000   -363.42644861   -363.42575828   -363.42216341    
   14.7000   -363.42636057   -363.42573241   -363.42202335    
   15.2000   -363.42636086   -363.42562228   -363.42190800    
   15.7000   -363.42629344   -363.42560367   -363.42181057    
   16.2000   -363.42629632   -363.42558824   -363.42172865    
   16.7000   -363.42617459   -363.42557429   -363.42164645    
                                                  
