    2.0000   -471.55720630   -471.46200733   -471.32697747   -471.25048375       
    2.1000   -471.76202909   -471.63214065   -471.49144670   -471.42745902       
    2.2000   -471.91564364   -471.75576335   -471.60930130   -471.55652077       
    2.3000   -472.03022294   -471.84512270   -471.69307324   -471.64837879       
    2.4000   -472.11538950   -471.90934068   -471.75212138   -471.73488592       
    2.5000   -472.17735953   -471.95594508   -471.83413307   -471.79398340       
    2.6000   -472.22188044   -471.99021117   -471.91280048   -471.82444471       
    2.7000   -472.25315945   -472.01619491   -471.97529015   -471.84880664       
    2.8000   -472.27439431   -472.03709474   -472.02464557   -471.87422920       
    2.9000   -472.28800847   -472.06570216   -472.05263424   -471.90604578       
    3.0000   -472.29746188   -472.09842079   -472.06930143   -471.94099784   -471.91512273   -471.91113132   -471.87973838   -471.85753941   -471.82055520   -471.80836712   -471.74280430   -471.73468388     
    3.1000   -472.30097133   -472.12338737   -472.08238969   -471.97175708   -471.94548246   -471.94459483   -471.91097410   -471.86840332   -471.83608604   -471.81199230   -471.78749456   -471.77074624     
    3.2000   -472.30124450   -472.14317665   -472.09416946   -471.99943834   -471.97431876   -471.97344157   -471.93983535   -471.87674239   -471.85215808   -471.83317143   -471.80900401   -471.79610774     
    3.3000   -472.29911778   -472.15872360   -472.10472737   -472.02384804   -472.00053887   -471.99849950   -471.96550420   -471.88518813   -471.87425998   -471.86436062   -471.81663425   -471.79528809     
    3.4000   -472.29537156   -472.17075687   -472.11442710   -472.04519884   -472.02342880   -472.02080362   -471.98812185   -471.91171426   -471.89611141   -471.87195091   -471.83490682   -471.81928559     
    3.5000   -472.29053445   -472.18003929   -472.12312503   -472.06350845   -472.04329231   -472.04025393   -472.00778521   -471.94336638   -471.91245055   -471.87839417   -471.85881404   -471.84099024     
    3.6000   -472.28462984   -472.18716645   -472.13023304   -472.07852382   -472.05970709   -472.05639520   -472.02394968   -471.97058165   -471.93113025   -471.89045932   -471.87581605   -471.86173616     
    3.7000   -472.27879487   -472.19221494   -472.13698395   -472.09162699   -472.07440534   -472.07096638   -472.03846912   -471.99463884   -471.94893519   -471.90916858   -471.88507618   -471.87874650     
    3.8000   -472.27283980   -472.19577554   -472.14282108   -472.10259610   -472.08699491   -472.08350725   -472.05085415   -472.01545403   -471.96586109   -471.92656109   -471.89520890   -471.89363197     
    3.9000   -472.26696136   -472.19813110   -472.14777812   -472.11172051   -472.09773991   -472.09425828   -472.06136334   -472.03338632   -471.98153990   -471.94199239   -471.90675251   -471.90584443     
    4.0000   -472.26133026   -472.19950739   -472.15190906   -472.11929369   -472.10690570   -472.10347348   -472.07025642   -472.04881059   -471.99576706   -471.95560686   -471.91799058   -471.91623471     
    4.1000   -472.25610475   -472.20008149   -472.15527834   -472.12558293   -472.11472937   -472.11138899   -472.07776430   -472.06207184   -472.00846375   -471.96760792   -471.92765271   -471.92563729     
    4.2000   -472.25139411   -472.19998239   -472.15793133   -472.13080045   -472.12138710   -472.11817419   -472.08406586   -472.07342978   -472.01969324   -471.97823348   -471.93590788   -471.93392068     
    4.3000   -472.24721714   -472.19935046   -472.15987439   -472.13504835   -472.12692367   -472.12390618   -472.08919403   -472.08316501   -472.02961983   -471.98777153   -471.94299069   -471.94115289     
    4.4000   -472.24363343   -472.19821471   -472.16122856   -472.13859173   -472.13164176   -472.12878190   -472.09354186   -472.09142566   -472.03831354   -471.99626067   -471.94900089   -471.94735948     
    4.5000   -472.24070997   -472.19661697   -472.16213851   -472.14160028   -472.13569956   -472.13299350   -472.09847813   -472.09709427   -472.04589517   -472.00380239   -471.95407842   -471.95263421     
    4.6000   -472.23835920   -472.19467548   -472.16263779   -472.14411620   -472.13912618   -472.13657300   -472.10427829   -472.10015673   -472.05252455   -472.01056010   -471.95837887   -471.95711561     
    4.7000   -472.23651150   -472.19248520   -472.16281059   -472.14622238   -472.14201305   -472.13960713   -472.10914830   -472.10265833   -472.05832295   -472.01661875   -471.96201192   -471.96090626     
    4.8000   -472.23508343   -472.19014121   -472.16273636   -472.14798696   -472.14444002   -472.14217311   -472.11318682   -472.10471628   -472.06340064   -472.02204713   -471.96507265   -471.96409948     
    4.9000   -472.23399067   -472.18773064   -472.16248561   -472.14946542   -472.14647559   -472.14433837   -472.11650203   -472.10640771   -472.06785569   -472.02690224   -471.96764284   -471.96677744     
    5.0000   -472.23315899   -472.18532732   -472.16211896   -472.15070328   -472.14817780   -472.14616245   -472.11919082   -472.10779475   -472.07177234   -472.03123278   -471.96979204   -471.96901044     
    5.1000   -472.23261012   -472.18301372   -472.16172218   -472.15172605   -472.14955919   -472.14772820   -472.12141885   -472.10887071   -472.07519323   -472.03511529   -471.97258981   -471.97151828     
    5.2000   -472.23224531   -472.18079616   -472.16127078   -472.15258995   -472.15073360   -472.14903270   -472.12310860   -472.10978922   -472.07826492   -472.03854565   -471.97598968   -471.97305864     
    5.3000   -472.23187633   -472.17869308   -472.16078249   -472.15331101   -472.15171623   -472.15010116   -472.12437078   -472.11055535   -472.08101208   -472.04154952   -471.97849499   -471.97432200     
    5.4000   -472.23157651   -472.17674054   -472.16030194   -472.15391138   -472.15252901   -472.15098607   -472.12528299   -472.11118221   -472.08347409   -472.04418080   -471.98057902   -471.97536132     
    5.5000   -472.23133400   -472.17494726   -472.15984431   -472.15441081   -472.15319886   -472.15171595   -472.12589643   -472.11169433   -472.08569030   -472.04647519   -471.98229937   -471.97621404     
    5.6000   -472.23113576   -472.17331430   -472.15941923   -472.15482581   -472.15374877   -472.15231423   -472.12625681   -472.11211217   -472.08769311   -472.04846632   -471.98370437   -471.97691051     
    5.7000   -472.23097166   -472.17183749   -472.15903259   -472.15517035   -472.15419845   -472.15280076   -472.12640523   -472.11245263   -472.08950897   -472.05018637   -471.98483688   -471.97747621     
    5.8000   -472.23083405   -472.17050882   -472.15868745   -472.15545614   -472.15456478   -472.15319242   -472.12637866   -472.11272964   -472.09115955   -472.05166599   -471.98573504   -471.97793259     
    5.9000   -472.23071730   -472.16931780   -472.15838481   -472.15569292   -472.15486214   -472.15350366   -472.12621023   -472.11295461   -472.09266259   -472.05293408   -471.98643278   -471.97829773     
    6.0000   -472.23061721   -472.16825245   -472.15812384   -472.15588877   -472.15510274   -472.15374696   -472.12592942   -472.11313704   -472.09403268   -472.05401775   -471.98695997   -471.97858669     
    6.2000   -472.23045550   -472.16644820   -472.15771710   -472.15618335   -472.15545355   -472.15407193   -472.12513085   -472.11340451   -472.09641870   -472.05573481   -471.98760358   -471.97898258     
    6.4000   -472.23033291   -472.16499758   -472.15743789   -472.15638031   -472.15568165   -472.15423981   -472.12415033   -472.11358284   -472.09837891   -472.05702170   -471.98784809   -471.97919962     
    6.6000   -472.23023553   -472.16381266   -472.15724580   -472.15650421   -472.15582332   -472.15430643   -472.12310541   -472.11369857   -472.09997640   -472.05782858   -471.98782540   -471.97936602     
    7.0000   -472.23010362   -472.16206720   -472.15702988   -472.15663041   -472.15596886   -472.15431186   -472.12111686   -472.11382279   -472.10230700   -472.05877508   -471.98729276   -471.97966107     
    7.5000   -472.23001749   -472.16068965   -472.15695816   -472.15670086   -472.15605784   -472.15425625   -472.11917042   -472.11388758   -472.10404993   -472.05933723   -471.98626492   -471.97986889     
    8.0000   -472.22997575   -472.15980673   -472.15695536   -472.15674165   -472.15612011   -472.15421057   -472.11787194   -472.11392592   -472.10494315   -472.05955717   -471.98519450   -471.97992821     
    8.5000   -472.23007240   -472.15898766   -472.15711362   -472.15689380   -472.15618783   -472.15425889   -472.11685694   -472.11394661   -472.10536259   -472.05965463   -471.98430876   -471.97991991     
    9.0000   -472.23009697   -472.15857969   -472.15716777   -472.15695943   -472.15618826   -472.15426671   -472.11633748   -472.11395388   -472.10556092   -472.05969700   -471.98353135   -471.97992941     
