    2.0000   -471.34935277   -471.32165342   -471.21330932   -471.20642503        
    2.1000   -471.55030152   -471.52174110   -471.42593172   -471.41952130        
    2.2000   -471.70078744   -471.67141473   -471.58923221   -471.58332602        
    2.3000   -471.81349227   -471.78334672   -471.71526977   -471.70988246        
    2.4000   -471.89811663   -471.86720892   -471.81303359   -471.80816405        
    2.5000   -471.96209488   -471.93038510   -471.88918377   -471.88481345        
    2.6000   -472.01109763   -471.97847269   -471.94868124   -471.94476453        
    2.7000   -472.04938913   -472.01564330   -471.99527361   -471.99171910        
    2.8000   -472.08009129   -472.04491936   -472.03183629   -472.02848781        
    2.9000   -472.10539429   -472.06842184   -472.06059001   -472.05723575        
    3.0000   -472.12897884   -472.08946261   -472.08487895   -472.08115399   -471.94782066   -471.94437278   -471.88925578   -471.87905868   -471.84933020   -471.83879593   -471.68536996   -471.66717049     
    3.1000   -472.14731026   -472.10598620   -472.10194495   -472.09850715   -471.98591349   -471.98221831   -471.92061073   -471.90295808   -471.86652973   -471.86505044   -471.72122205   -471.68432570     
    3.2000   -472.16305862   -472.12023654   -472.11475736   -472.11197439   -472.01844519   -472.01507474   -471.95065203   -471.93170602   -471.87819717   -471.87670317   -471.75310231   -471.69964185     
    3.3000   -472.17657537   -472.13218919   -472.12456484   -472.12236315   -472.04599657   -472.04339342   -471.97740629   -471.95957248   -471.88547058   -471.88345864   -471.78311795   -471.70721650     
    3.4000   -472.18812074   -472.14218804   -472.13201125   -472.13027351   -472.06914314   -472.06762692   -472.00085560   -471.98471437   -471.89016931   -471.88845126   -471.81212055   -471.76554137     
    3.5000   -472.19793628   -472.15041940   -472.13776749   -472.13633365   -472.08831172   -472.08812286   -472.02115292   -472.00672815   -471.89396936   -471.89279906   -471.83995975   -471.79412230     
    3.6000   -472.20620703   -472.15719753   -472.14212540   -472.14092767   -472.10538765   -472.10410622   -472.03855119   -472.02581697   -471.89757871   -471.89737990   -471.86573441   -471.82262054     
    3.7000   -472.21310187   -472.16272059   -472.14540322   -472.14438943   -472.11980703   -472.11698078   -472.05332148   -472.04220578   -471.90584527   -471.90094455   -471.88647400   -471.84963713     
    3.8000   -472.21879137   -472.16715773   -472.14787866   -472.14699226   -472.13173933   -472.12733368   -472.06574901   -472.05615427   -471.92263385   -471.90530765   -471.89730129   -471.87437749     
    3.9000   -472.22343882   -472.17064822   -472.14979105   -472.14895597   -472.14151794   -472.13551898   -472.07610907   -472.06791919   -471.94269251   -471.91195962   -471.90370620   -471.89530895     
    4.0000   -472.22723537   -472.17332374   -472.15121873   -472.15032909   -472.14944864   -472.14182353   -472.08449438   -472.07757852   -471.96215302   -471.92480126   -471.90995135   -471.90888496     
    4.1000   -472.23025717   -472.17529647   -472.15589206   -472.15273195   -472.15143737   -472.14648292   -472.09151856   -472.08573790   -471.97990607   -471.94134090   -471.91730403   -471.91682365     
    4.2000   -472.23264781   -472.17666284   -472.16093174   -472.15445473   -472.15237063   -472.14955496   -472.09718953   -472.09239954   -471.99601176   -471.95724645   -471.92487723   -471.92404349     
    4.3000   -472.23451273   -472.17751416   -472.16484332   -472.15638474   -472.15312910   -472.15134111   -472.10171094   -472.09776479   -472.01050489   -471.97167066   -471.93208787   -471.93113082     
    4.4000   -472.23594347   -472.17793236   -472.16780573   -472.15817030   -472.15376335   -472.15243214   -472.10527026   -472.10202427   -472.02347435   -471.98454929   -471.93875876   -471.93772190     
    4.5000   -472.23701891   -472.17799155   -472.16997678   -472.15961201   -472.15430487   -472.15321375   -472.10803668   -472.10535617   -472.03503087   -471.99596606   -471.94477636   -471.94366006     
    4.6000   -472.23780762   -472.17775882   -472.17149502   -472.16069787   -472.15477166   -472.15384012   -472.11015954   -472.10792386   -472.04529279   -472.00604073   -471.95013911   -471.94894441     
    4.7000   -472.23837972   -472.17729427   -472.17249023   -472.16148155   -472.15516958   -472.15436677   -472.11176546   -472.10987369   -472.05438136   -472.01490310   -471.95491475   -471.95380538     
    4.8000   -472.23887562   -472.17664672   -472.17309569   -472.16205283   -472.15549082   -472.15481332   -472.11296587   -472.11134064   -472.06243202   -472.02268996   -471.95960220   -471.95925016     
    4.9000   -472.23924278   -472.17586392   -472.17329787   -472.16240172   -472.15578122   -472.15520172   -472.11386294   -472.11241923   -472.06950920   -472.02946595   -471.96507236   -471.96341327     
    5.0000   -472.23937721   -472.17499438   -472.17320290   -472.16258760   -472.15603182   -472.15553362   -472.11451397   -472.11319482   -472.07570888   -472.03536341   -471.96963389   -471.96741569     
    5.1000   -472.23937672   -472.17406860   -472.17289111   -472.16264987   -472.15624016   -472.15581217   -472.11498225   -472.11374592   -472.08113145   -472.04047765   -471.97346859   -471.97107501     
    5.2000   -472.23928553   -472.17311201   -472.17241607   -472.16261141   -472.15640854   -472.15603916   -472.11531322   -472.11412860   -472.08586143   -472.04489363   -471.97666897   -471.97427590     
    5.3000   -472.23912940   -472.17214715   -472.17182180   -472.16249381   -472.15653856   -472.15622040   -472.11554045   -472.11438626   -472.08997344   -472.04868900   -471.97931913   -471.97701432     
    5.4000   -472.23892801   -472.17119427   -472.17114717   -472.16231806   -472.15663222   -472.15636253   -472.11568923   -472.11455170   -472.09353436   -472.05193434   -471.98149483   -471.97932156     
    5.5000   -472.23869995   -472.17042833   -472.17027242   -472.16210494   -472.15669363   -472.15646691   -472.11577766   -472.11464691   -472.09660476   -472.05469295   -471.98326316   -471.98123790     
    5.6000   -472.23847397   -472.16970734   -472.16940804   -472.16188208   -472.15672226   -472.15652686   -472.11581292   -472.11468152   -472.09923793   -472.05701810   -471.98468096   -471.98279823     
    5.7000   -472.23824095   -472.16899140   -472.16859510   -472.16164577   -472.15672283   -472.15655355   -472.11580791   -472.11467332   -472.10148531   -472.05896669   -471.98580409   -471.98405628     
    5.8000   -472.23796178   -472.16825573   -472.16780044   -472.16137008   -472.15672290   -472.15657591   -472.11579265   -472.11465683   -472.10339861   -472.06059938   -471.98668531   -471.98508035     
    5.9000   -472.23766657   -472.16753306   -472.16704667   -472.16108074   -472.15671642   -472.15658853   -472.11576381   -472.11463064   -472.10501664   -472.06195139   -471.98735885   -471.98589197     
    6.0000   -472.23736636   -472.16683785   -472.16634031   -472.16078775   -472.15670296   -472.15659152   -472.11572177   -472.11459706   -472.10637606   -472.06305838   -471.98785710   -471.98651924     
    6.2000   -472.23676920   -472.16555587   -472.16507235   -472.16020876   -472.15666120   -472.15657632   -472.11560294   -472.11451933   -472.10845056   -472.06466605   -471.98843838   -471.98732731     
    6.4000   -472.23619202   -472.16443509   -472.16398724   -472.15965467   -472.15660936   -472.15654431   -472.11544312   -472.11444044   -472.10985434   -472.06564671   -471.98861460   -471.98768898     
    6.6000   -472.23564680   -472.16347555   -472.16306614   -472.15913664   -472.15655652   -472.15650664   -472.11524852   -472.11436917   -472.11077020   -472.06617513   -471.98852058   -471.98774393     
    6.8000   -472.23513713   -472.16266380   -472.16228664   -472.15865808   -472.15650745   -472.15646934   -472.11503146   -472.11430903   -472.11133477   -472.06638593   -471.98825401   -471.98759476     
    7.0000   -472.23466857   -472.16198341   -472.16162925   -472.15822302   -472.15646718   -472.15643723   -472.11481217   -472.11426067   -472.11164163   -472.06637902   -471.98788346   -471.98731632     
    7.2000   -472.23423849   -472.16141507   -472.16107439   -472.15782914   -472.15643522   -472.15641108   -472.11461330   -472.11422327   -472.11175188   -472.06622718   -471.98745610   -471.98696025     
    7.4000   -472.23384675   -472.16094124   -472.16060610   -472.15747603   -472.15641105   -472.15639102   -472.11445341   -472.11419548   -472.11170926   -472.06598372   -471.98700382   -471.98656323     
    7.6000   -472.23349067   -472.16054628   -472.16021069   -472.15716131   -472.15639226   -472.15637440   -472.11433829   -472.11417457   -472.11155331   -472.06568716   -471.98654893   -471.98615064     
    7.8000   -472.23317314   -472.16021852   -472.15987809   -472.15688407   -472.15638231   -472.15636718   -472.11426502   -472.11416307   -472.11132268   -472.06536442   -471.98610688   -471.98574076     
    8.0000   -472.23288682   -472.15994508   -472.15959661   -472.15663962   -472.15637548   -472.15636207   -472.11422107   -472.11415587   -472.11104867   -472.06503366   -471.98568561   -471.98534359     
    8.2000   -472.23263130   -472.15971704   -472.15935847   -472.15642558   -472.15637575   -472.15636333   -472.11419865   -472.11415550   -472.11075587   -472.06470697   -471.98529022   -471.98496572     
    8.4000   -472.23240038   -472.15952534   -472.15915462   -472.15637848   -472.15636565   -472.15623207   -472.11418854   -472.11415791   -472.11045542   -472.06439083   -471.98491759   -471.98460356     
    8.6000   -472.23219886   -472.15936519   -472.15898226   -472.15637499   -472.15636229   -472.15606711   -472.11418137   -472.11415938   -472.11016713   -472.06409156   -471.98457926   -471.98427402     
    8.8000   -472.23201901   -472.15922987   -472.15883398   -472.15638467   -472.15637246   -472.15591906   -472.11418575   -472.11416838   -472.10989038   -472.06380958   -471.98426810   -471.98396872     
    9.0000   -472.23186065   -472.15911312   -472.15870488   -472.15639419   -472.15638101   -472.15579240   -472.11419330   -472.11417769   -472.10963052   -472.06354797   -471.98398377   -471.98368795     
    9.2000   -472.23172434   -472.15901362   -472.15859303   -472.15640278   -472.15638654   -472.15568055   -472.11420111   -472.11418612   -472.10938208   -472.06330164   -471.98372019   -471.98342686     
    9.4000   -472.23160691   -472.15892824   -472.15849725   -472.15641963   -472.15640376   -472.15558359   -472.11421412   -472.11419983   -472.10915825   -472.06307928   -471.98348450   -471.98319150     
    9.6000   -472.23150431   -472.15885340   -472.15841291   -472.15643937   -472.15642065   -472.15549773   -472.11422818   -472.11421420   -472.10895144   -472.06287493   -471.98326987   -471.98297608     
    9.8000   -472.23141456   -472.15878707   -472.15833823   -472.15645633   -472.15643807   -472.15542136   -472.11424182   -472.11422835   -472.10876106   -472.06268761   -471.98307428   -471.98277905     
   10.0000   -472.23133508   -472.15872508   -472.15826893   -472.15646837   -472.15645449   -472.15535280   -472.11425601   -472.11424352   -472.10858540   -472.06251593   -471.98289538   -471.98259870     
   10.5000   -472.23117204   -472.15859662   -472.15812701   -472.15650636   -472.15649446   -472.15520846   -472.11428893   -472.11427753   -472.10820628   -472.06214571   -471.98251206   -471.98220988     
   11.0000   -472.23104588   -472.15840111   -472.15797201   -472.15653667   -472.15652597   -472.15509292   -472.11431769   -472.11430738   -472.10789653   -472.06184486   -471.98220077   -471.98189336     
   11.5000   -472.23094525   -472.15830894   -472.15787722   -472.15656886   -472.15655859   -472.15500029   -472.11434580   -472.11433520   -472.10764415   -472.06159997   -471.98194928   -471.98163522     
   12.0000   -472.23086391   -472.15823378   -472.15779977   -472.15657923   -472.15657040   -472.15492504   -472.11435842   -472.11435217   -472.10743724   -472.06139842   -471.98174374   -471.98142398     
   12.5000   -472.23077903   -472.15816639   -472.15772993   -472.15659207   -472.15658348   -472.15484399   -472.11437281   -472.11436673   -472.10724603   -472.06120563   -471.98156469   -471.98124474     
   13.0000   -472.23071171   -472.15809926   -472.15766304   -472.15661173   -472.15660332   -472.15478682   -472.11438828   -472.11437723   -472.10708987   -472.06105853   -471.98140548   -471.98108187     
   13.5000   -472.23064274   -472.15805176   -472.15761193   -472.15660549   -472.15659806   -472.15472884   -472.11438797   -472.11438238   -472.10696515   -472.06094043   -471.98127981   -471.98093723     
   14.0000   -472.23058221   -472.15799444   -472.15753903   -472.15658996   -472.15658138   -472.15468513   -472.11438572   -472.11437586   -472.10675120   -472.06082286   -471.98110942   -471.98082729     
   14.5000   -472.23054276   -472.15795689   -472.15750058   -472.15659958   -472.15659179   -472.15464945   -472.11439484   -472.11438511   -472.10663261   -472.06073144   -471.98101117   -471.98072741     
   15.0000   -472.23050460   -472.15790532   -472.15746404   -472.15660409   -472.15659601   -472.15461562   -472.11440542   -472.11439629   -472.10654620   -472.06065642   -471.98091318   -471.98063633     
   15.5000   -472.23043864   -472.15786373   -472.15738718   -472.15659881   -472.15659179   -472.15456210   -472.11440235   -472.11439301   -472.10644825   -472.06054286   -471.98084402   -471.98055827     
   16.0000   -472.23039616   -472.15782828   -472.15733199   -472.15658806   -472.15657984   -472.15452990   -472.11438821   -472.11437789   -472.10634046   -472.06044218   -471.98068957   -471.98041930     
   16.5000   -472.23036658   -472.15780460   -472.15730869   -472.15659510   -472.15658722   -472.15450704   -472.11439347   -472.11438311   -472.10627060   -472.06038142   -471.98062700   -471.98034996     
