      3.00        0.00011943     
      3.02        0.00003797     
      3.04        0.00014338     
      3.06       -0.00024763     
      3.08       -0.00013283     
      3.10       -0.00020352     
      3.12       -0.00062995     
      3.14        0.00100168     
      3.16       -0.00044337     
      3.18       -0.00012039     
      3.20       -0.00018666     
      3.22        0.00032887     
      3.24        0.00007028     
      3.26       -0.00031299     
      3.28       -0.00003678     
      3.30       -0.00007610     
      3.32        0.00021469     
      3.34       -0.00028869     
      3.36       -0.00008745     
      3.38       -0.00005075     
      3.40       -0.00039293     
      3.42        0.00003801     
      3.44        0.79156355     
      3.46        0.00020789     
      3.48        0.00030919     
      3.50       -0.00069527     
      3.52       -0.00016834     
      3.54       -0.00013909     
      3.56       -0.00033514     
      3.58       -0.00042129     
      3.60       -0.00070788     
      3.62        0.00023131     
      3.64       -0.00001579     
      3.66        0.00032190     
      3.68        0.00001674     
      3.70        1.09240601     
      3.72        1.21085754     
      3.74       -1.47719156     
      3.76       -2.12931484     
      3.78       -4.17364631     
      3.80      -15.40211874     
      3.82        0.04225233     
      3.84       -7.24547986     
      3.86        2.68170156     
      3.88        1.46868551     
      3.90        0.96928022     
      3.92        0.70733809     
      3.94        0.54603433     
      3.96       -0.43543161     
      3.98       -0.35366687     
      4.00       -0.28623795     
      4.02        0.23577044     
      4.04       -0.19078505     
      4.06        0.15153595     
      4.08        0.12457846     
      4.10       -0.08659408     
      4.12       -0.05530914     
      4.14        0.02668412     
      4.16        0.00043024     
      4.18        0.02739347     
      4.20       -0.05426445     
      4.22       -0.08241980     
      4.24        0.11256741     
      4.26       -0.14549545     
      4.28        0.18139166     
      4.30        0.21926034     
      4.32        0.25807991     
      4.34        0.29269710     
      4.36        0.32328414     
      4.38        0.34741605     
      4.40        0.36551026     
      4.42        0.37856168     
      4.44        0.38759022     
      4.46        0.39323734     
      4.48        0.39609383     
      4.50        0.39644161     
      4.52        0.39483689     
      4.54        0.39169339     
      4.56        0.38655944     
      4.58       -0.38048197     
      4.60       -0.37366338     
      4.62        0.36539445     
      4.64        0.35635063     
      4.66        0.34790433     
      4.68        0.33748863     
      4.70        0.32756042     
      4.72        0.31823899     
      4.74        0.30624604     
      4.76        0.29670957     
      4.78        0.28651875     
      4.80        0.27629509     
      4.82        0.26767768     
      4.84        0.25680019     
      4.86        0.24686388     
      4.88        0.23603402     
      4.90        0.22643451     
      4.92        0.21851491     
      4.94        0.20917984     
      4.96        0.19978702     
      4.98        0.00114194     
      5.00        0.18344320     
      5.02        0.17738312     
      5.04       -0.16887565     
      5.06       -0.16184395     
      5.08        0.00060296     
      5.12       -0.14191746     
      5.14        0.13582728     
      5.16       -0.00025175     
      5.18        0.12394747     
      5.20        0.11861107     
      5.22        0.00094453     
      5.24        0.10832203     
      5.26        0.10361411     
      5.28        0.09920387     
      5.30        0.09468399     
      5.32        0.09053586     
      5.34        0.08648775     
      5.36        0.08338566     
      5.38       -0.00006579     
      5.40        0.07558270     
      5.42        0.07270148     
      5.44        0.06970749     
      5.46        0.06600039     
      5.48        0.06339095     
      5.50        0.06053457     
      5.52        0.05825312     
      5.54        0.05585349     
      5.56        0.05346844     
      5.58        0.05099902     
      5.60        0.04919181     
      5.62       -0.00012316     
      5.64        0.04477886     
      5.66        0.04308513     
      5.68       -0.00005151     
      5.70        0.03949415     
      5.72        0.03776169     
      5.74       -0.03637113     
      5.76        0.03465662     
      5.78       -0.00006415     
      5.80        0.00007084     
      5.82       -0.00004755     
      5.84       -0.00030018     
      5.86        0.00000541     
      5.88       -0.00024737     
      5.90       -0.01740415     
      5.92        0.00024004     
      5.94       -0.00002368     
      5.96       -0.00016069     
      5.98       -0.00003332     
      6.00       -0.00002129     
      6.02       -0.00010331     
      6.04       -0.00014623     
      6.06       -0.00006973     
      6.08       -0.00018503     
      6.10       -0.00003190     
      6.12        0.00011687     
      6.14        0.00020095     
      6.16       -0.00006189     
      6.18       -0.00046702     
      6.20        0.00001417     
      6.22        0.00004310     
      6.24        0.00004604     
      6.26       -0.00035005     
      6.28        0.00003958     
      6.30        0.00003701     
      6.32       -0.00055653     
      6.34        0.00000339     
      6.36        0.00077590     
      6.38       -0.00032489     
      6.40        0.00003248     
      6.42       -0.00056197     
      6.44        0.00060441     
      6.46        0.00012385     
      6.48       -0.00084427     
      6.50       -0.00042767     
      6.52       -0.00013206     
      6.54        0.00028464     
      6.56       -0.00058791     
      6.58       -0.00055461     
      6.60        0.00012431     
      6.62        0.00014688     
      6.64        0.00019432     
      6.66       -0.00009258     
      6.68       -0.00066872     
      6.70        0.00033431     
      6.72        0.00031676     
      6.74       -0.00124253     
      6.76        0.00039566     
      6.78        0.00000619     
      6.80        0.00007179     
      6.82        0.00004651     
      6.84       -0.00056617     
      6.86       -0.00241109     
      6.88       -0.00075088     
      6.90       -0.00182154     
      6.92       -0.00247557     
      6.94       -0.00140521     
      6.96       -0.00282657     
      6.98       -0.00047716     
      7.00       -0.00296424     
      7.02        0.00045272     
      7.04       -0.00802958     
      7.06       -0.00071064     
      7.08       -0.00118613     
      7.10        0.00001645     
      7.12        0.00299048     
      7.14       -0.00655277     
      7.16        0.00115957     
      7.18        0.00080044     
      7.20       -0.00082996     
      7.22        0.00019431     
      7.24        0.00044189     
      7.26       -0.00295715     
      7.28       -0.00281646     
      7.30        0.00219445     
      7.32       -0.00124439     
      7.34       -0.00241859     
      7.36       -0.00214609     
      7.38        0.00573021     
      7.40        0.00535008     
      7.42       -0.00805181     
      7.44       -0.00005760     
      7.46        0.00059329     
      7.48        0.00362427     
      7.50        0.00184110     
      7.52       -0.00149085     
      7.54       -0.00120689     
      7.56       -0.00250377     
      7.58       -0.00346192     
      7.60        0.00088088     
      7.62       -0.00042423     
      7.64        0.00032920     
      7.66        0.00327263     
      7.68        0.00297635     
      7.70        0.00077335     
      7.72        0.01325385     
      7.74        0.00028901     
      7.76       -0.00549340     
      7.78       -0.00215599     
      7.80       -0.01581647     
      7.82       -0.00481970     
      7.84       -0.01162623     
      7.86       -0.01283900     
      7.88       -0.01104999     
      7.90        0.00056643     
      7.92        0.01975380     
      7.94        0.00284233     
      7.96        0.00028981     
      7.98       -0.00191101     
      8.00        0.10868942     
      8.02       -0.00428936     
      8.04       -0.00297620     
      8.06       -0.00039611     
      8.08        0.00075664     
      8.10        0.00052802     
      8.12       -0.00017115     
      8.14        0.00005304     
      8.16        0.00001354     
      8.18       -0.00380020     
      8.30       -0.00021694     
      8.32       -0.00093817     
      8.34        0.00228596     
      8.36        0.00773268     
      8.38       -0.00109542     
      8.40       -0.00018399     
      8.42       -0.00542696     
      8.44        0.00201784     
      8.50       -0.00746443     
      9.00       -0.00054355     
      9.50        0.00303824     
     10.00       -0.00168286     
     10.50        0.00423340     
     11.00        0.00054106     
     11.50        0.00018967     
     12.00       -0.00023875     
