    5.2000   -363.59561636   -363.59519171   -363.58637238   -363.52476505   -363.52347283   -363.51539405   -363.42307760   -363.42229555   -363.35457769   -363.33125869     
    5.3000   -363.59584861   -363.59550223   -363.58830363   -363.52452876   -363.52328201   -363.51684278   -363.42168837   -363.42095777   -363.35236043   -363.33051902     
    5.4000   -363.59603496   -363.59577409   -363.58996594   -363.52433927   -363.52312298   -363.51806643   -363.42042285   -363.41974116   -363.35029391   -363.32993845     
    5.5000   -363.59618098   -363.59601651   -363.59138212   -363.52418812   -363.52298589   -363.51908743   -363.41928141   -363.41864587   -363.34837443   -363.32950898     
    5.6000   -363.59629291   -363.59624315   -363.59257330   -363.52407294   -363.52286500   -363.51992751   -363.41826074   -363.41766848   -363.34659699   -363.32921829     
    5.7000   -363.59647343   -363.59637734   -363.59355346   -363.52399525   -363.52275729   -363.52060782   -363.41735461   -363.41680322   -363.34495481   -363.32904197     
    5.8000   -363.59672424   -363.59643758   -363.59432747   -363.52395486   -363.52265786   -363.52113804   -363.41655486   -363.41604174   -363.34344045   -363.32894474     
    5.9000   -363.59700928   -363.59647522   -363.59490009   -363.52395277   -363.52256336   -363.52152959   -363.41585232   -363.41537494   -363.34204917   -363.32889581     
    5.9000   -363.59700928   -363.59647522   -363.59490009   -363.52395277   -363.52256336   -363.52152959   -363.41585232   -363.41537494   -363.34204917   -363.32889581     
    6.3000   -363.59829140   -363.59653026   -363.59587115   -363.52422096   -363.52224686   -363.52210696   -363.41383431   -363.41347614   -363.33756165   -363.32887234     
    6.7000   -363.59902194   -363.59646315   -363.59606457   -363.52437662   -363.52200944   -363.52196769   -363.41268182   -363.41241200   -363.33440065   -363.32874564     
    7.1000   -363.59917665   -363.59633273   -363.59605690   -363.52422460   -363.52178005   -363.52170532   -363.41199845   -363.41179325   -363.33212558   -363.32843924     
    7.5000   -363.59895432   -363.59613951   -363.59593812   -363.52384694   -363.52149469   -363.52142130   -363.41151116   -363.41135353   -363.33040968   -363.32796933     
    7.9000   -363.59831823   -363.59572177   -363.59556930   -363.52316261   -363.52100392   -363.52094012   -363.41092190   -363.41079963   -363.32889807   -363.32723133     
